"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2009,1,0,1.94,0.8306,2.88,0,0,0
2009,1,1,1.23,0.8725,2.41,0,0,0
2009,1,2,0.9,0.8806,2.6,0,0,0
2009,1,3,0.48,0.885,2.69,0,0,0
2009,1,4,0.09,0.875,2.93,0,0,0
2009,1,5,-0.28,0.8638,3.13,0,0,0
2009,1,6,-0.46,0.8375,3.47,0,9.35,9.35
2009,1,7,0.44,0.7631,3.99,0,235.535,235.535
2009,1,8,2.4,0.6294,4.72,0,40.1049336676416,558.2375
2009,1,9,4.86,0.5269,4.9,0,46.680708434424,799.51
2009,1,10,7.23,0.4769,4.62,0,55.3236539518302,1007.25
2009,1,11,9.17,0.4525,4.21,0,58.8846500692466,1098.2
2009,1,12,10.37,0.4475,3.76,0,55.6508448570615,1044.8625
2009,1,13,10.71,0.47,3.1,0,42.1307821393278,785.74
2009,1,14,10.54,0.5231,2.41,0,28.1567052306741,512.635
2009,1,15,9.69,0.6644,1.57,0,13.1218151287069,224.74
2009,1,16,6.19,0.8081,1.33,0,1.48084452446183,20.6125
2009,1,17,5.12,0.8188,1.78,0,0,0
2009,1,18,5.42,0.8106,2.29,0,0,0
2009,1,19,5.13,0.84,2.28,0,0,0
2009,1,20,4.6,0.8762,2.15,0,0,0
2009,1,21,4.37,0.8988,2.16,0,0,0
2009,1,22,4.08,0.9269,2.02,0,0,0
2009,1,23,4.79,0.9188,2.22,0,0,0
2009,2,0,5.18,0.9312,2.09,0,0,0
2009,2,1,5.5,0.9438,1.94,0,0,0
2009,2,2,6.09,0.9462,1.91,0,0,0
2009,2,3,6.44,0.9506,1.86,0,0,0
2009,2,4,6.19,0.9731,1.43,0,0,0
2009,2,5,6.13,0.9819,1.26,0,0,0
2009,2,6,6.14,0.9831,1.22,0.05,4.4625,4.4625
2009,2,7,7.03,0.9519,2.01,0.06,169.575,169.575
2009,2,8,8.49,0.9275,2.18,0.09,38.2868442689039,513.4
2009,2,9,10.98,0.89,2.59,0.09,49.5834645598957,839.29
2009,2,10,13.5,0.8594,3.03,0.07,58.0573955810532,1049.665
2009,2,11,16.05,0.8275,3.57,0.04,61.9824197258834,1149.71
2009,2,12,18.14,0.7906,3.76,0.03,53.5088221699322,999.6
