"year","doy","hour","swc","soiltype"
2003,1,0,0.214145473332512,0
2003,1,1,0.214145473332512,0
2003,1,2,0.214275419591149,0
2003,1,3,0.214275419591149,0
2003,1,4,0.214275419591149,0
2003,1,5,0.214106114039932,0
2003,1,6,0.214106114039932,0
2003,1,7,0.214106114039932,0
2003,1,8,0.213718614449952,0
2003,1,9,0.213718614449952,0
2003,1,10,0.213718614449952,0
2003,1,11,0.216991572775207,0
2003,1,12,0.216991572775207,0
2003,1,13,0.216991572775207,0
2003,1,14,0.237178925832929,0
2003,1,15,0.237178925832929,0
2003,1,16,0.237178925832929,0
2003,1,17,0.268339870255973,0
2003,1,18,0.268339870255973,0
2003,1,19,0.268339870255973,0
2003,1,20,0.305049040142673,0
2003,1,21,0.305049040142673,0
2003,1,22,0.305049040142673,0
2003,1,23,0.302535639979139,0
2003,2,0,0.302535639979139,0
2003,2,1,0.302535639979139,0
2003,2,2,0.283868925178643,0
2003,2,3,0.283868925178643,0
2003,2,4,0.283868925178643,0
2003,2,5,0.276721752994236,0
2003,2,6,0.276721752994236,0
2003,2,7,0.276721752994236,0
2003,2,8,0.270221335958535,0
2003,2,9,0.270221335958535,0
2003,2,10,0.270221335958535,0
2003,2,11,0.26449234052137,0
2003,2,12,0.26449234052137,0
2003,2,13,0.26449234052137,0
2003,2,14,0.259936887168512,0
2003,2,15,0.259936887168512,0
2003,2,16,0.259936887168512,0
2003,2,17,0.256658820986989,0
2003,2,18,0.256658820986989,0
2003,2,19,0.256658820986989,0
2003,2,20,0.255150685509943,0
2003,2,21,0.255150685509943,0
2003,2,22,0.255150685509943,0
2003,2,23,0.254354316332495,0
2003,3,0,0.254354316332495,0
2003,3,1,0.254354316332495,0
2003,3,2,0.254865981545038,0
2003,3,3,0.254865981545038,0
2003,3,4,0.254865981545038,0
2003,3,5,0.254811606095283,0
2003,3,6,0.254811606095283,0
2003,3,7,0.254811606095283,0
2003,3,8,0.255287944377001,0
2003,3,9,0.255287944377001,0
2003,3,10,0.255287944377001,0
2003,3,11,0.260204219703736,0
2003,3,12,0.260204219703736,0
2003,3,13,0.260204219703736,0
2003,3,14,0.285860654281698,0
2003,3,15,0.285860654281698,0
2003,3,16,0.285860654281698,0
2003,3,17,0.288323028739006,0
2003,3,18,0.288323028739006,0
2003,3,19,0.288323028739006,0
2003,3,20,0.28332688704757,0
2003,3,21,0.28332688704757,0
2003,3,22,0.28332688704757,0
2003,3,23,0.279834620947041,0
2003,4,0,0.279834620947041,0
2003,4,1,0.279834620947041,0
2003,4,2,0.276115129608911,0
2003,4,3,0.276115129608911,0
2003,4,4,0.276115129608911,0
2003,4,5,0.272499969321582,0
2003,4,6,0.272499969321582,0
2003,4,7,0.272499969321582,0
2003,4,8,0.266460366003019,0
2003,4,9,0.266460366003019,0
2003,4,10,0.266460366003019,0
2003,4,11,0.261317504676111,0
2003,4,12,0.261317504676111,0
2003,4,13,0.261317504676111,0
2003,4,14,0.257567316312192,0
2003,4,15,0.257567316312192,0
2003,4,16,0.257567316312192,0
2003,4,17,0.254381868987139,0
2003,4,18,0.254381868987139,0
2003,4,19,0.254381868987139,0
2003,4,20,0.251633158483656,0
2003,4,21,0.251633158483656,0
2003,4,22,0.251633158483656,0
2003,4,23,0.249207130946413,0
2003,5,0,0.249207130946413,0
2003,5,1,0.249207130946413,0
2003,5,2,0.24705134985907,0
2003,5,3,0.24705134985907,0
2003,5,4,0.24705134985907,0
2003,5,5,0.245108513845946,0
2003,5,6,0.245108513845946,0
