"year","doy","hour","swc","soiltype"
2005,1,0,0.338939054181056,4
2005,1,1,0.338660965088704,4
2005,1,2,0.338660965088704,4
2005,1,3,0.338660965088704,4
2005,1,4,0.338378764111817,4
2005,1,5,0.338378764111817,4
2005,1,6,0.338378764111817,4
2005,1,7,0.337821487936193,4
2005,1,8,0.337821487936193,4
2005,1,9,0.337821487936193,4
2005,1,10,0.336899139880955,4
2005,1,11,0.336899139880955,4
2005,1,12,0.336899139880955,4
2005,1,13,0.336012385271744,4
2005,1,14,0.336012385271744,4
2005,1,15,0.336012385271744,4
2005,1,16,0.348610293667902,4
2005,1,17,0.348610293667902,4
2005,1,18,0.348610293667902,4
2005,1,19,0.348540790364703,4
2005,1,20,0.348540790364703,4
2005,1,21,0.348540790364703,4
2005,1,22,0.346754496103576,4
2005,1,23,0.346754496103576,4
2005,2,0,0.346754496103576,4
2005,2,1,0.345766650594381,4
2005,2,2,0.345766650594381,4
2005,2,3,0.345766650594381,4
2005,2,4,0.355237795938876,4
2005,2,5,0.355237795938876,4
2005,2,6,0.355237795938876,4
2005,2,7,0.354427075150547,4
2005,2,8,0.354427075150547,4
2005,2,9,0.354427075150547,4
2005,2,10,0.360358701086763,4
2005,2,11,0.360358701086763,4
2005,2,12,0.360358701086763,4
2005,2,13,0.367368683640831,4
2005,2,14,0.367368683640831,4
2005,2,15,0.367368683640831,4
2005,2,16,0.363509977995674,4
2005,2,17,0.363509977995674,4
2005,2,18,0.363509977995674,4
2005,2,19,0.360975839492039,4
2005,2,20,0.360975839492039,4
2005,2,21,0.360975839492039,4
2005,2,22,0.363976465759208,4
2005,2,23,0.363976465759208,4
2005,3,0,0.363976465759208,4
2005,3,1,0.391469239444621,4
2005,3,2,0.391469239444621,4
2005,3,3,0.391469239444621,4
2005,3,4,0.393956070553055,4
2005,3,5,0.393956070553055,4
2005,3,6,0.393956070553055,4
2005,3,7,0.391206989328824,4
2005,3,8,0.391206989328824,4
2005,3,9,0.391206989328824,4
2005,3,10,0.397195090190949,4
2005,3,11,0.397195090190949,4
2005,3,12,0.397195090190949,4
2005,3,13,0.391769802295092,4
2005,3,14,0.391769802295092,4
2005,3,15,0.391769802295092,4
2005,3,16,0.387002933970636,4
2005,3,17,0.387002933970636,4
2005,3,18,0.387002933970636,4
2005,3,19,0.383727989811739,4
2005,3,20,0.383727989811739,4
2005,3,21,0.383727989811739,4
2005,3,22,0.381131804675286,4
2005,3,23,0.381131804675286,4
2005,4,0,0.381131804675286,4
2005,4,1,0.378959766386364,4
2005,4,2,0.378959766386364,4
2005,4,3,0.378959766386364,4
2005,4,4,0.377080975719479,4
2005,4,5,0.377080975719479,4
2005,4,6,0.377080975719479,4
2005,4,7,0.376260510316913,4
2005,4,8,0.376260510316913,4
2005,4,9,0.376260510316913,4
2005,4,10,0.374909401557933,4
2005,4,11,0.374909401557933,4
2005,4,12,0.374909401557933,4
2005,4,13,0.374324935061047,4
2005,4,14,0.374324935061047,4
2005,4,15,0.374324935061047,4
2005,4,16,0.377656118227797,4
2005,4,17,0.377656118227797,4
2005,4,18,0.377656118227797,4
2005,4,19,0.377592749023028,4
2005,4,20,0.377592749023028,4
2005,4,21,0.377592749023028,4
2005,4,22,0.380986554571188,4
2005,4,23,0.380986554571188,4
2005,5,0,0.380986554571188,4
2005,5,1,0.410601610258228,4
2005,5,2,0.410601610258228,4
2005,5,3,0.410601610258228,4
2005,5,4,0.414976502359281,4
2005,5,5,0.414976502359281,4
2005,5,6,0.414976502359281,4
2005,5,7,0.422574368430078,4
2005,5,8,0.422574368430078,4
2005,5,9,0.422574368430078,4
2005,5,10,0.424680481787455,4
2005,5,11,0.424680481787455,4
2005,5,12,0.424680481787455,4
2005,5,13,0.4279157175817,4
2005,5,14,0.4279157175817,4
2005,5,15,0.4279157175817,4
2005,5,16,0.437610484294653,4
2005,5,17,0.437610484294653,4
2005,5,18,0.437610484294653,4
2005,5,19,0.428539936631679,4
2005,5,20,0.428539936631679,4
2005,5,21,0.428539936631679,4
2005,5,22,0.420440607939327,4
2005,5,23,0.420440607939327,4
2005,6,0,0.420440607939327,4
2005,6,1,0.414705595482039,4
2005,6,2,0.414705595482039,4
2005,6,3,0.414705595482039,4
2005,6,4,0.410229118354731,4
2005,6,5,0.410229118354731,4
2005,6,6,0.410229118354731,4
2005,6,7,0.406652282158962,4
2005,6,8,0.406652282158962,4
2005,6,9,0.406652282158962,4
2005,6,10,0.403873934516344,4
2005,6,11,0.403873934516344,4
2005,6,12,0.403873934516344,4
2005,6,13,0.401336077022588,4
2005,6,14,0.401336077022588,4
2005,6,15,0.401336077022588,4
2005,6,16,0.398765144116312,4
2005,6,17,0.398765144116312,4
2005,6,18,0.398765144116312,4
2005,6,19,0.396253824331639,4
2005,6,20,0.396253824331639,4
2005,6,21,0.396253824331639,4
2005,6,22,0.393516444769956,4
2005,6,23,0.393516444769956,4
2005,7,0,0.393516444769956,4
2005,7,1,0.391269974515851,4
2005,7,2,0.391269974515851,4
2005,7,3,0.391269974515851,4
2005,7,4,0.381727815706187,4
2005,7,5,0.381727815706187,4
2005,7,6,0.381727815706187,4
2005,7,7,0.369867252058983,4
2005,7,8,0.369867252058983,4
2005,7,9,0.369867252058983,4
2005,7,10,0.372053976038955,4
2005,7,11,0.372053976038955,4
2005,7,12,0.372053976038955,4
2005,7,13,0.383847746042672,4
2005,7,14,0.383847746042672,4
2005,7,15,0.383847746042672,4
2005,7,16,0.386404484525617,4
2005,7,17,0.386404484525617,4
2005,7,18,0.386404484525617,4
2005,7,19,0.385287052393508,4
2005,7,20,0.385287052393508,4
2005,7,21,0.385287052393508,4
2005,7,22,0.38473117691459,4
2005,7,23,0.38473117691459,4
