"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2012,1,0,6.95,0.8606,1.12,0,0,0
2012,1,1,6.58,0.8775,1.1,0,0,0
2012,1,2,6.4,0.885,1.04,0,0,0
2012,1,3,6.08,0.9019,0.96,0,0,0
2012,1,4,5.56,0.935,0.96,0,0,0
2012,1,5,4.98,0.98,0.98,0,0,0
2012,1,6,4.51,1,0.95,0,0,0
2012,1,7,4.43,1,0.84,0.01,0.739949371068009,9.6475
2012,1,8,8.2,0.9275,1.46,0.02,10.0918895030635,176.29
2012,1,9,11.52,0.855,2.02,0.02,20.6770661847561,387.26
2012,1,10,14.92,0.8081,2.5,0.01,31.9961967408274,616.4625
2012,1,11,17.88,0.7644,3.42,0.01,38.0844246911478,743.0275
2012,1,12,19.53,0.7262,3.85,0,45.4705337118435,890.375
2012,1,13,20.44,0.7031,4.1,0,43.1970566622125,842.775
2012,1,14,20.59,0.7056,4.11,0.02,37.4270575733622,721.0975
2012,1,15,20.26,0.7344,3.88,0.04,24.3758828969107,456.535
2012,1,16,19.08,0.8062,3.09,0.05,14.0551701203466,245.5225
2012,1,17,17.42,0.8944,2.51,0.09,1.00398416867377,13.09
2012,1,18,16.38,0.9456,2.38,0.04,0,0
2012,1,19,15.22,0.9719,2.11,0.01,0,0
2012,1,20,13.61,0.9531,2.14,0,0,0
2012,1,21,11.54,0.8669,2.1,0,0,0
2012,1,22,9.73,0.8656,1.71,0,0,0
2012,1,23,8.62,0.8738,1.67,0,0,0
2012,2,0,7.75,0.8719,1.79,0,0,0
2012,2,1,6.9,0.865,1.88,0,0,0
2012,2,2,6.05,0.86,1.85,0,0,0
2012,2,3,5.05,0.86,1.72,0,0,0
2012,2,4,4.1,0.8462,1.69,0,0,0
2012,2,5,3.14,0.8306,1.6,0,0,0
2012,2,6,2.32,0.8169,1.58,0,0,0
2012,2,7,1.76,0.8038,1.66,0,0.0748854769569525,0.9775
2012,2,8,3.48,0.7025,2.5,0,12.0568297483333,210.6725
2012,2,9,5.68,0.5,3.38,0,28.0953141876312,488.5375
2012,2,10,7.19,0.3688,3.7,0,48.4417010053494,890.035
2012,2,11,8.37,0.3269,3.73,0,56.8312242276356,1073.975
2012,2,12,9.3,0.3112,3.87,0,60.0827341207709,1141.975
2012,2,13,9.95,0.3069,4,0,57.4383077022149,1087.575
2012,2,14,10.14,0.3112,4.17,0,49.126384928762,911.8375
2012,2,15,9.77,0.3256,4.25,0,36.9240518474344,632.825
2012,2,16,8.69,0.3594,3.8,0,20.5802859177838,287.0875
2012,2,17,6.31,0.4506,2.83,0,20.2725,20.2725
2012,2,18,5.07,0.4994,2.83,0,0,0
2012,2,19,4.33,0.5225,2.91,0,0,0
2012,2,20,3.65,0.5369,3,0,0,0
2012,2,21,3.26,0.5231,3.49,0,0,0
2012,2,22,2.47,0.4925,4,0,0,0
2012,2,23,1.14,0.4556,4.03,0,0,0
2012,3,0,-0.21,0.4538,3.69,0,0,0
2012,3,1,-1.24,0.4781,3.27,0,0,0
2012,3,2,-2.01,0.52,2.92,0,0,0
2012,3,3,-2.53,0.5662,2.74,0,0,0
2012,3,4,-2.92,0.61,2.58,0,0,0
2012,3,5,-3.46,0.6581,2.1,0,0,0
2012,3,6,-3.95,0.6919,1.94,0,0,0
2012,3,7,-4.35,0.7144,1.79,0,10.285,10.285
2012,3,8,-2.92,0.6112,2.74,0,17.5475376172259,245.3525
2012,3,9,-1.2,0.4794,3.44,0,34.7219749699979,595.51
2012,3,10,0.33,0.4044,3.33,0,48.4455797149788,882.725
2012,3,11,1.66,0.3675,3.25,0,57.391356087853,1071
