"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2011,1,0,14.62,0.9488,1.61,0,0,0
2011,1,1,14.27,0.975,1.55,0,0,0
2011,1,2,14.12,0.9856,1.53,0,0,0
2011,1,3,14.15,0.98,1.54,0,0,0
2011,1,4,14.15,0.9719,1.59,0,0,0
2011,1,5,14.18,0.9581,1.68,0,0,0
2011,1,6,14.28,0.9412,1.76,0,0,0
2011,1,7,15.06,0.8956,1.87,0,56.3125,56.3125
2011,1,8,18.91,0.7312,3.11,0,26.2827003434381,365.84
2011,1,9,21.44,0.6419,3.7,0,33.5613747382301,574.8125
2011,1,10,23.14,0.5788,4.37,0,36.0117303592778,655.6475
2011,1,11,24.05,0.5638,4.31,0,36.0850787092306,672.9875
2011,1,12,24.77,0.5512,4.15,0,37.9901618562564,713.2775
2011,1,13,25.12,0.545,3.95,0,42.1239456861464,785.6125
2011,1,14,25.05,0.5475,3.68,0,33.0261205109913,601.29
2011,1,15,24.58,0.5612,3.22,0,30.2312923057935,517.7775
2011,1,16,23.4,0.6206,2.14,0,15.3946764790445,214.285
2011,1,17,19.9,0.7706,1.08,0,28.135,28.135
2011,1,18,18.12,0.8238,1.12,0,0,0
2011,1,19,17.34,0.8712,1.18,0,0,0
2011,1,20,16.76,0.9144,1.34,0,0,0
2011,1,21,16.31,0.955,1.47,0,0,0
2011,1,22,15.88,0.9931,1.46,0,0,0
2011,1,23,15.55,1,1.4,0,0,0
2011,2,0,15.31,1,1.33,0,0,0
2011,2,1,15.01,1,1.27,0,0,0
2011,2,2,14.74,1,1.21,0,0,0
2011,2,3,14.58,1,1.17,0,0,0
2011,2,4,14.46,1,1.13,0,0,0
2011,2,5,14.37,1,1.1,0,0,0
2011,2,6,14.32,1,1.07,0,0,0
2011,2,7,15,1,1.03,0,50.66,50.66
2011,2,8,18.65,0.8962,2.11,0,23.4063199441933,313.8625
2011,2,9,21.51,0.75,2.78,0,34.661724136589,586.7125
2011,2,10,23.55,0.6488,3.41,0,40.3684368901703,729.8525
2011,2,11,24.48,0.6162,3.27,0.01,50.5835383812039,938.2725
2011,2,12,25.03,0.6006,2.95,0,56.6529204794069,1058.335
2011,2,13,25.33,0.5919,2.6,0,52.8587321852776,980.475
2011,2,14,25.33,0.5919,2.28,0,43.9814507782616,795.175
2011,2,15,25,0.6025,1.96,0,31.247023316179,528.9125
2011,2,16,24.05,0.6644,1.33,0,20.528467742524,275.2725
2011,2,17,21.33,0.785,0.88,0,29.5375,29.5375
2011,2,18,19.9,0.8069,1.04,0,0,0
2011,2,19,19.07,0.8519,1.13,0,0,0
2011,2,20,18.01,0.9144,1.14,0,0,0
2011,2,21,17.08,0.9725,1.05,0,0,0
2011,2,22,16.39,1,0.94,0,0,0
2011,2,23,16.03,1,0.87,0,0,0
2011,3,0,15.85,1,0.86,0,0,0
2011,3,1,15.77,1,0.87,0,0,0
2011,3,2,15.7,1,0.85,0,0,0
2011,3,3,15.55,1,0.83,0,0,0
2011,3,4,15.44,1,0.82,0.01,0,0
2011,3,5,15.43,1,0.82,0.02,0,0
2011,3,6,15.38,1,0.83,0.03,0,0
2011,3,7,15.87,1,0.75,0,2.43884612386301,31.875
2011,3,8,18.33,0.8981,1.6,0,15.9631917202101,279.0125
2011,3,9,20.72,0.8025,1.44,0,30.0236990868178,562.4875
2011,3,10,22.95,0.715,1.11,0,43.9090888762685,846.175
2011,3,11,24.04,0.67,1.04,0,54.7385524701065,1068.1525
2011,3,12,24.76,0.6444,1.07,0,55.8242784954844,1093.3125
2011,3,13,25.36,0.6225,1.08,0,46.2989753873204,903.465
2011,3,14,25.58,0.6081,1.1,0,41.8514705979381,806.5225
2011,3,15,25.21,0.6125,1.06,0,28.8372695724691,540.26
2011,3,16,24.41,0.6606,0.93,0,14.5164134911888,253.725
2011,3,17,22.12,0.7794,0.66,0,1.92506254043587,25.16
2011,3,18,20.74,0.8056,0.77,0,0,0
2011,3,19,19.95,0.8425,0.99,0,0,0
2011,3,20,19.24,0.8762,1.46,0,0,0
2011,3,21,18.4,0.9169,1.92,0,0,0
2011,3,22,17.48,0.9575,1.95,0,0,0
2011,3,23,16.42,0.9912,1.56,0,0,0
2011,4,0,15.53,1,1.34,0,0,0
2011,4,1,14.87,1,1.23,0,0,0
2011,4,2,14.31,1,1.14,0,0,0
2011,4,3,13.87,1,1.06,0,0,0
2011,4,4,13.51,1,1.02,0,0,0
2011,4,5,13.28,1,0.98,0,0,0
2011,4,6,13.21,1,0.93,0,0,0
2011,4,7,14.17,0.9781,0.94,0,40.1960689802769,40.885
2011,4,8,17,0.84,1.81,0,16.8436568972577,254.7875
2011,4,9,19.87,0.7556,1.15,0,28.3719219802073,500.0975
2011,4,10,22.94,0.6781,0.39,0,34.9150075633701,648.465
