"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2010,1,0,6.46,0.9944,1.53,0.02,0,0
2010,1,1,6.24,0.99,1.47,0.02,0,0
2010,1,2,6.03,0.9844,1.56,0.02,0,0
2010,1,3,5.62,0.9831,1.57,0.02,0,0
2010,1,4,5.36,0.9794,1.61,0.01,0,0
2010,1,5,5.18,0.9738,1.82,0.01,0,0
2010,1,6,4.79,0.9725,1.91,0.01,0,0
2010,1,7,4.41,0.9719,2.07,0.03,1.91387736397746,3.91
2010,1,8,4.51,0.9675,2.08,0.1,4.97271237066049,75.65
2010,1,9,4.79,0.9638,2.36,0.04,7.74617432954265,136.85
2010,1,10,5.51,0.945,2.4,0.03,12.4495193375671,230.9875
2010,1,11,6.58,0.8975,2.44,0.04,30.7979363785614,582.9725
2010,1,12,8.26,0.8094,2.48,0.03,37.6027205994124,736.3125
2010,1,13,10.05,0.7169,2.9,0,40.6483649680728,793.05
2010,1,14,10.71,0.6544,3.16,0,36.7873542259069,708.7725
2010,1,15,10.32,0.6406,3.23,0,30.6684097329872,574.3875
2010,1,16,8.83,0.6806,2.82,0,14.8458798813147,259.335
2010,1,17,6.14,0.7731,2.33,0,1.4668599866987,19.125
2010,1,18,4.68,0.8094,2.44,0,0,0
2010,1,19,3.76,0.83,2.44,0,0,0
2010,1,20,2.89,0.8544,2.25,0,0,0
2010,1,21,1.98,0.8875,2.13,0,0,0
2010,1,22,1.19,0.8994,2.25,0,0,0
2010,1,23,0.31,0.9044,2.19,0,0,0
2010,2,0,-0.52,0.9119,2.12,0,0,0
2010,2,1,-1.2,0.9188,2.12,0,0,0
2010,2,2,-1.85,0.9275,1.99,0,0,0
2010,2,3,-2.42,0.9338,1.96,0,0,0
2010,2,4,-2.81,0.9325,2.04,0,0,0
2010,2,5,-3.12,0.9269,2.12,0,0,0
2010,2,6,-3.43,0.9225,2.16,0,0,0
2010,2,7,-3.69,0.9181,2.2,0,0.797693124106668,10.4125
2010,2,8,-2.47,0.84,2.85,0,14.0099534699213,244.8
2010,2,9,-0.53,0.6969,3.7,0,31.6780175733005,593.385
2010,2,10,1.04,0.6081,3.77,0,45.6346041027572,879.325
2010,2,11,2.25,0.5538,3.74,0,54.5893023152743,1065.135
2010,2,12,3.11,0.5188,3.68,0,58.0800488921401,1137.385
2010,2,13,3.63,0.4969,3.58,0,55.4300760242239,1081.54
2010,2,14,3.74,0.4894,3.42,0,46.8521150483696,902.785
2010,2,15,3.33,0.5025,3.11,0,32.6899353384983,612.34
2010,2,16,2.2,0.5812,2.27,0,18.9098947430564,275.4
2010,2,17,-1.01,0.7931,1.17,0,19.710071335677,19.8475
2010,2,18,-2.38,0.8362,1.16,0,0,0
2010,2,19,-3.01,0.8469,1.1,0,0,0
2010,2,20,-3.77,0.8788,0.98,0,0,0
2010,2,21,-4.36,0.9081,0.97,0,0,0
2010,2,22,-4.68,0.9288,1.02,0,0,0
2010,2,23,-4.95,0.9475,1.06,0,0,0
2010,3,0,-5.15,0.9575,1.12,0,0,0
2010,3,1,-5.31,0.9619,1.14,0,0,0
2010,3,2,-5.4,0.9612,1.14,0,0,0
2010,3,3,-5.48,0.9594,1.11,0,0,0
2010,3,4,-5.49,0.9506,1.1,0,0,0
2010,3,5,-5.45,0.9425,0.98,0,0,0
2010,3,6,-5.44,0.9375,0.89,0,0,0
2010,3,7,-5.2,0.9238,1,0,9.2225,9.2225
2010,3,8,-3.81,0.775,1.63,0,15.6690726514463,219.0875
2010,3,9,-2.09,0.6388,1.73,0,32.1646613695813,551.65
2010,3,10,-0.21,0.5512,1.64,0,46.0431267969996,838.95
2010,3,11,1.34,0.5012,1.72,0,53.150772554695,991.865
2010,3,12,2.55,0.47,1.96,0,55.970388139773,1051.45
2010,3,13,3.43,0.45,2.12,0,57.9652696487316,1081.71
2010,3,14,3.9,0.4462,2.18,0,48.8607608988626,890.29
2010,3,15,3.68,0.4825,2.11,0,37.5171782076626,643.45
2010,3,16,1.95,0.6819,1.08,0,21.2923091994921,297.7125
2010,3,17,-2.03,0.8175,0.94,0,22.2275,22.2275
2010,3,18,-2.79,0.8288,1.07,0,0,0
2010,3,19,-3.2,0.8481,1.08,0,0,0
2010,3,20,-3.71,0.8731,1.09,0,0,0
2010,3,21,-4.1,0.8875,1.1,0,0,0
2010,3,22,-4.37,0.8981,1.16,0,0,0
2010,3,23,-4.55,0.9088,1.19,0,0,0
2010,4,0,-4.67,0.9212,1.23,0,0,0
2010,4,1,-4.73,0.9319,1.25,0,0,0
2010,4,2,-4.8,0.9425,1.23,0,0,0
2010,4,3,-4.88,0.9481,1.14,0,0,0
2010,4,4,-5.02,0.9494,1.06,0,0,0
2010,4,5,-5.07,0.9394,0.99,0,0,0
2010,4,6,-5.06,0.9281,0.93,0,0,0
2010,4,7,-4.9,0.9188,0.92,0,10.115,10.115
2010,4,8,-3.12,0.7462,1.6,0,18.1491069360043,244.8
2010,4,9,-1.27,0.6006,1.51,0,35.1348279193143,595.7225
2010,4,10,0.51,0.5269,1.3,0,48.9536470764255,885.9125
2010,4,11,1.95,0.495,1.52,0,57.953934283531,1075.76
2010,4,12,3.01,0.4831,1.94,0,61.146588573549,1143.0375
2010,4,13,3.67,0.4794,2.25,0,58.7667363801908,1090.8475
2010,4,14,3.88,0.4862,2.45,0,50.6633258997231,916.8525
2010,4,15,3.46,0.5225,2.42,0,37.6414147723723,638.2225
2010,4,16,1.76,0.6744,1.42,0,21.6623455182343,292.1875
2010,4,17,-1.84,0.8194,1.06,0,8.98270645800457,20.5275
