"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2012,1,0,17.43,0.8312,0.65,0,0,0
2012,1,1,16.83,0.8681,0.67,0,0,0
2012,1,2,16.38,0.9006,0.68,0,0,0
2012,1,3,16.12,0.9219,0.64,0,0,0
2012,1,4,15.94,0.9381,0.53,0,0,0
2012,1,5,15.58,0.9656,0.51,0,0,0
2012,1,6,15.13,1,0.72,0,0,0
2012,1,7,14.8,1,0.82,0,4.30278929431617,56.1
2012,1,8,17.45,0.9006,1.27,0,22.8892228651932,399.84
2012,1,9,20.31,0.7681,1.23,0,41.038711803261,768.6125
2012,1,10,23.73,0.5812,1.01,0,54.5843425268373,1051.6625
2012,1,11,24.76,0.545,1.06,0,61.9484567503781,1208.615
2012,1,12,25.38,0.5206,1.26,0,59.1941702111269,1159.1025
2012,1,13,25.69,0.5056,1.5,0,59.247279228384,1155.915
2012,1,14,25.61,0.5006,1.55,0,49.5395095763876,954.465
2012,1,15,25.12,0.5125,1.39,0,34.3513419561938,643.365
2012,1,16,24.08,0.5975,0.79,0,18.3687959855664,320.875
2012,1,17,22.26,0.6412,0.68,0,2.28830157924996,29.835
2012,1,18,20.86,0.6444,0.86,0,0,0
2012,1,19,19.32,0.71,1.08,0,0,0
2012,1,20,17.64,0.8025,1.13,0,0,0
2012,1,21,16.69,0.8694,1.21,0,0,0
2012,1,22,15.99,0.9106,1.31,0,0,0
2012,1,23,15.23,0.9406,1.22,0,0,0
2012,2,0,14.49,0.9719,1.09,0,0,0
2012,2,1,13.89,1,1.04,0,0,0
2012,2,2,13.33,1,1.03,0,0,0
2012,2,3,12.82,1,1.06,0,0,0
2012,2,4,12.48,1,1.08,0,0,0
2012,2,5,12.44,1,1.11,0,0,0
2012,2,6,12.65,1,1.16,0,0,0
2012,2,7,13.72,1,1.09,0,4.15126013565715,54.1875
2012,2,8,18.33,0.9188,1.87,0,22.2675562529739,389.0875
2012,2,9,21.49,0.7538,2.62,0,41.7946822625919,726.75
2012,2,10,23.58,0.6625,3.09,0,54.492865642442,1001.215
2012,2,11,24.71,0.6244,3.54,0,55.8416817400947,1055.275
2012,2,12,25.12,0.6119,4.06,0,41.255170991002,784.125
2012,2,13,24.75,0.61,4.51,0.01,32.6067329421679,617.3975
2012,2,14,23.8,0.5938,4.73,0.02,26.9387983540846,500.0125
2012,2,15,22.54,0.5444,4.8,0.01,20.2673120046395,347.3525
2012,2,16,20.73,0.5019,4.43,0.01,11.8820303596383,165.75
2012,2,17,18.11,0.5162,3.58,0,25.415,25.415
2012,2,18,16.19,0.5269,3.5,0,0,0
2012,2,19,14.84,0.5381,3.93,0,0,0
2012,2,20,13.8,0.5594,4.18,0,0,0
2012,2,21,12.91,0.5844,3.57,0,0,0
2012,2,22,11.21,0.6569,2.06,0,0,0
2012,2,23,10.67,0.6838,2.57,0,0,0
2012,3,0,9.87,0.7319,2.94,0,0,0
2012,3,1,9.05,0.7675,3.07,0,0,0
2012,3,2,8.48,0.7644,2.87,0,0,0
2012,3,3,8.15,0.7369,2.79,0,0,0
2012,3,4,8.12,0.6931,2.87,0,0,0
2012,3,5,8.94,0.6175,3.73,0,0,0
2012,3,6,9.27,0.5862,4.68,0,0,0
2012,3,7,9.28,0.5638,5.67,0,42.585,42.585
2012,3,8,9.65,0.4856,6.48,0,27.7970260712855,388.6625
2012,3,9,9.95,0.3962,6.9,0,44.8719328259151,769.59
2012,3,10,10.57,0.3306,6.82,0,59.4968631376832,1084.09
2012,3,11,11.24,0.2856,6.5,0,68.3344301355568,1275.2125
2012,3,12,11.84,0.2562,6.09,0,70.3136484795532,1320.9
2012,3,13,12.12,0.2425,5.68,0,66.7903293646217,1246.3975
2012,3,14,12.08,0.2356,5.16,0,57.689192252796,1051.1525
2012,3,15,11.7,0.2338,4.49,0,43.6180561962534,748.085
2012,3,16,10.76,0.2406,3.71,0,27.3378196326302,367.625
2012,3,17,7.59,0.39,1.7,0,37.5275,37.5275
2012,3,18,5.52,0.4762,1.37,0,0,0
2012,3,19,4.72,0.4969,1.32,0,0,0
2012,3,20,3.98,0.5175,1.26,0,0,0
2012,3,21,3.3,0.5344,1.25,0,0,0
2012,3,22,2.64,0.55,1.29,0,0,0
2012,3,23,2.03,0.5619,1.44,0,0,0
2012,4,0,1.54,0.5706,1.64,0,0,0
2012,4,1,1.12,0.5788,1.88,0,0,0
2012,4,2,0.72,0.59,2.09,0,0,0
2012,4,3,0.29,0.6038,2.21,0,0,0
2012,4,4,-0.15,0.6169,2.24,0,0,0
2012,4,5,-0.54,0.6238,2.21,0,0,0
2012,4,6,-0.86,0.6238,2.14,0,0,0
2012,4,7,-0.49,0.5906,2.54,0,58.4375,58.4375
2012,4,8,1.83,0.5019,2.9,0,31.1780231131532,420.5375
2012,4,9,5.62,0.4169,2.95,0,46.915786128687,795.4725
2012,4,10,9.62,0.4138,3.27,0,56.6979766249805,1052.8525
2012,4,11,12.7,0.4538,3.01,0,65.6255926851798,1243.04
2012,4,12,14.55,0.4462,2.69,0,69.186462518773,1317.84
2012,4,13,15.81,0.4238,2.49,0,65.4021471460838,1238.875
2012,4,14,16.42,0.4075,2.44,0,56.4240384506607,1047.8375
2012,4,15,16.33,0.4094,2.44,0,42.1325858186047,745.45
2012,4,16,15.22,0.4606,1.9,0,21.1842782359734,370.3875
2012,4,17,11.17,0.5862,1.14,0,2.8966900167244,37.91
2012,4,18,9.24,0.5919,1.32,0,0,0
2012,4,19,8.48,0.5869,1.38,0,0,0
2012,4,20,7.82,0.5781,1.37,0,0,0
2012,4,21,7.21,0.57,1.33,0,0,0
2012,4,22,6.58,0.5631,1.33,0,0,0
2012,4,23,5.95,0.5544,1.39,0,0,0
2012,5,0,5.38,0.5419,1.5,0,0,0
2012,5,1,4.83,0.5306,1.6,0,0,0
2012,5,2,4.28,0.5212,1.75,0,0,0
2012,5,3,3.71,0.5188,1.94,0,0,0
2012,5,4,3.11,0.5319,2.03,0,0,0
2012,5,5,2.57,0.5612,2,0,0,0
2012,5,6,2.08,0.5969,1.86,0,0,0
2012,5,7,2.39,0.605,2.12,0,4.45228908412516,58.3525
2012,5,8,4.78,0.5431,2.61,0,24.0201054957745,420.1125
2012,5,9,8.19,0.4925,2.05,0,42.4240353450884,795.09
2012,5,10,12.51,0.4138,2.57,0,56.4386734761606,1087.915
2012,5,11,15.73,0.3319,3.15,0,64.5295745275877,1259.4875
2012,5,12,17.63,0.2906,3.18,0,63.2001237553236,1238.025
2012,5,13,18.5,0.2769,3.1,0,62.54371416082,1220.7275
2012,5,14,18.79,0.2831,2.84,0,53.9296020480853,1039.55
2012,5,15,18.56,0.3119,2.43,0,39.4306781366473,738.99
2012,5,16,17.24,0.4512,1.25,0,21.116309231996,369.325
2012,5,17,14.31,0.485,0.95,0,3.08709337806785,40.46
2012,5,18,14.13,0.4412,0.82,0,0,0
2012,5,19,13.83,0.4469,0.51,0,0,0
2012,5,20,13.01,0.4712,0.42,0,0,0
2012,5,21,12.24,0.5075,0.7,0,0,0
2012,5,22,11.3,0.5512,0.87,0,0,0
2012,5,23,10.56,0.5881,0.94,0,0,0
2012,6,0,10.11,0.6294,0.92,0,0,0
2012,6,1,9.82,0.6669,0.86,0,0,0
2012,6,2,9.32,0.7162,0.75,0,0,0
2012,6,3,8.98,0.7612,0.69,0,0,0
2012,6,4,8.8,0.7962,0.65,0,0,0
2012,6,5,8.81,0.8206,0.62,0,0,0
2012,6,6,8.19,0.8819,0.63,0,0,0
2012,6,7,7.77,0.9338,0.74,0,56.3125,56.3125
2012,6,8,10.36,0.8162,1.23,0,29.2675101549002,412.4625
2012,6,9,13.2,0.7275,1.32,0,45.6894981714229,785.5275
2012,6,10,17.63,0.57,1.69,0,59.121772500508,1078.7775
2012,6,11,19.37,0.5194,1.46,0,66.4520224483626,1241.425
2012,6,12,20.41,0.4894,1.04,0,68.6887087959818,1291.66
2012,6,13,21.06,0.4688,0.59,0,66.183575387462,1236.41
2012,6,14,21.3,0.4581,0.18,0,57.1186710408524,1042.2275
2012,6,15,21.11,0.4588,0.16,0,42.839311979157,736.525
2012,6,16,20.25,0.5088,0.37,0,25.9291140970461,365.415
2012,6,17,18.01,0.5788,0.58,0,39.7375,39.7375
2012,6,18,16.54,0.58,0.79,0,0,0
2012,6,19,15.19,0.6456,0.85,0,0,0
2012,6,20,14.33,0.7019,0.96,0,0,0
2012,6,21,13.55,0.7681,1.04,0,0,0
2012,6,22,12.75,0.8375,1.07,0,0,0
2012,6,23,11.93,0.9112,1.08,0,0,0
2012,7,0,11.19,0.9875,1.06,0,0,0
2012,7,1,10.62,1,1,0,0,0
2012,7,2,10.39,1,0.96,0,0,0
2012,7,3,10.3,1,0.97,0,0,0
2012,7,4,10.3,1,0.94,0,0,0
2012,7,5,9.98,1,0.75,0,0,0
2012,7,6,10.36,1,0.68,0,0,0
2012,7,7,10.57,1,0.65,0,51.51,51.51
2012,7,8,12.87,0.8938,0.89,0,28.400512898099,386.9625
2012,7,9,15.37,0.7694,0.91,0,44.4489583347119,755.8625
2012,7,10,19.83,0.5231,0.74,0,58.1098412024068,1053.3625
2012,7,11,21.77,0.4719,1,0,66.6914642278581,1239.5125
2012,7,12,22.74,0.4494,0.75,0,68.528735676222,1282.5225
2012,7,13,23.31,0.4338,0.5,0,65.2622797552913,1212.95
2012,7,14,23.51,0.425,0.37,0,56.2576413012609,1019.7875
2012,7,15,23.28,0.4294,0.28,0,42.3920849746069,720.885
