"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2010,1,0,18.59,0.9675,0.14,0,0,0
2010,1,1,18.47,0.9681,0.14,0,0,0
2010,1,2,18.36,0.9706,0.15,0,0,0
2010,1,3,18.29,0.9725,0.16,0,0,0
2010,1,4,18.32,0.97,0.15,0,0,0
2010,1,5,18.34,0.9694,0.15,0,0,0
2010,1,6,18.73,0.9506,0.15,0,101.575,101.575
2010,1,7,19.83,0.885,0.15,0,210.900964304386,430.865
2010,1,8,21.07,0.7956,0.17,0,53.8316465017144,819.1875
2010,1,9,22.2,0.7306,0.18,0.01,67.0886054976041,1185.24
2010,1,10,22.77,0.7025,0.18,0,76.6029118099205,1421.285
2010,1,11,23.21,0.6806,0.18,0,76.9792026388938,1501.865
2010,1,12,23.27,0.6762,0.18,0,75.363882676675,1475.7275
2010,1,13,23.15,0.6775,0.18,0,62.3601684855853,1216.6475
2010,1,14,22.69,0.6944,0.18,0,49.0983348540046,945.965
2010,1,15,21.9,0.7344,0.17,0,31.1063677854079,582.59
2010,1,16,20.74,0.8062,0.16,0,12.773003831023,223.125
2010,1,17,19.5,0.8888,0.13,0,0.537848661789522,7.0125
2010,1,18,18.94,0.9294,0.13,0,0,0
2010,1,19,18.76,0.9362,0.14,0,0,0
2010,1,20,18.57,0.9381,0.13,0,0,0
2010,1,21,18.39,0.9544,0.13,0.01,0,0
2010,1,22,18.42,0.955,0.14,0,0,0
2010,1,23,18.35,0.9538,0.14,0.01,0,0
2010,2,0,18.24,0.9588,0.14,0.01,0,0
2010,2,1,18.29,0.9556,0.15,0.01,0,0
2010,2,2,18.2,0.9575,0.15,0,0,0
2010,2,3,18.21,0.9494,0.16,0,0,0
2010,2,4,18.07,0.9538,0.15,0,0,0
2010,2,5,17.9,0.9488,0.14,0,0,0
2010,2,6,18.05,0.9469,0.13,0,94.2225,94.2225
2010,2,7,19.17,0.8762,0.15,0,31.2825940261913,408.34
2010,2,8,20.46,0.785,0.18,0,35.1464978542297,614.125
2010,2,9,21.4,0.7306,0.2,0.01,53.4773581294007,1001.725
2010,2,10,22,0.7025,0.2,0.01,61.4776858461165,1184.6025
2010,2,11,22.38,0.6875,0.2,0.01,60.9669847500011,1189.575
2010,2,12,22.51,0.68,0.21,0.01,54.0976525945137,1059.3975
2010,2,13,22.3,0.6888,0.2,0.01,41.6945345510726,813.535
2010,2,14,21.83,0.7038,0.2,0,38.5148118338495,742.135
2010,2,15,21.08,0.7325,0.19,0,27.8435684406694,484.16
2010,2,16,19.92,0.8012,0.16,0,10.5726155330391,153.9775
2010,2,17,18.66,0.8919,0.14,0,4.22966423483148,6.885
2010,2,18,18.13,0.9319,0.14,0,0,0
2010,2,19,18.08,0.94,0.14,0,0,0
2010,2,20,18.05,0.9431,0.15,0,0,0
2010,2,21,17.99,0.9544,0.13,0.01,0,0
2010,2,22,18.06,0.955,0.13,0.01,0,0
2010,2,23,18.05,0.955,0.13,0.01,0,0
2010,3,0,17.98,0.9588,0.14,0,0,0
2010,3,1,17.86,0.9556,0.14,0,0,0
2010,3,2,17.53,0.965,0.16,0,0,0
2010,3,3,17.27,0.9762,0.16,0,0,0
2010,3,4,17.15,0.9812,0.15,0,0,0
2010,3,5,17.11,0.98,0.15,0,0,0
2010,3,6,17.48,0.955,0.14,0.01,90.7375,90.7375
2010,3,7,18.79,0.8769,0.16,0.01,339.3625,339.3625
2010,3,8,20.23,0.7938,0.17,0.01,42.6545289074193,596.4025
2010,3,9,21.39,0.7306,0.18,0.01,48.3882390264879,829.8975
