"year","doy","hour","swc","soiltype"
2010,1,0,0.286222176632351,1
2010,1,1,0.286222176632351,1
2010,1,2,0.286864215709132,1
2010,1,3,0.286864215709132,1
2010,1,4,0.286864215709132,1
2010,1,5,0.284797992346472,1
2010,1,6,0.284797992346472,1
2010,1,7,0.284797992346472,1
2010,1,8,0.300818000819202,1
2010,1,9,0.300818000819202,1
2010,1,10,0.300818000819202,1
2010,1,11,0.324874752489537,1
2010,1,12,0.324874752489537,1
2010,1,13,0.324874752489537,1
2010,1,14,0.33716299384647,1
2010,1,15,0.33716299384647,1
2010,1,16,0.33716299384647,1
2010,1,17,0.339335866662132,1
2010,1,18,0.339335866662132,1
2010,1,19,0.339335866662132,1
2010,1,20,0.331851833067376,1
2010,1,21,0.331851833067376,1
2010,1,22,0.331851833067376,1
2010,1,23,0.322601431933875,1
2010,2,0,0.322601431933875,1
2010,2,1,0.322601431933875,1
2010,2,2,0.311887450972515,1
2010,2,3,0.311887450972515,1
2010,2,4,0.311887450972515,1
2010,2,5,0.300725089393404,1
2010,2,6,0.300725089393404,1
2010,2,7,0.300725089393404,1
2010,2,8,0.286205447886474,1
2010,2,9,0.286205447886474,1
2010,2,10,0.286205447886474,1
2010,2,11,0.279606881571989,1
2010,2,12,0.279606881571989,1
2010,2,13,0.279606881571989,1
2010,2,14,0.268746841479541,1
2010,2,15,0.268746841479541,1
2010,2,16,0.268746841479541,1
2010,2,17,0.25858229139853,1
2010,2,18,0.25858229139853,1
2010,2,19,0.25858229139853,1
2010,2,20,0.248219332211941,1
2010,2,21,0.248219332211941,1
2010,2,22,0.248219332211941,1
2010,2,23,0.23674747828338,1
2010,3,0,0.23674747828338,1
2010,3,1,0.23674747828338,1
2010,3,2,0.225900877837429,1
2010,3,3,0.225900877837429,1
2010,3,4,0.225900877837429,1
2010,3,5,0.218315623620331,1
2010,3,6,0.218315623620331,1
2010,3,7,0.218315623620331,1
2010,3,8,0.210000357952912,1
2010,3,9,0.210000357952912,1
2010,3,10,0.210000357952912,1
2010,3,11,0.205167649224884,1
2010,3,12,0.205167649224884,1
2010,3,13,0.205167649224884,1
2010,3,14,0.201274095153934,1
2010,3,15,0.201274095153934,1
2010,3,16,0.201274095153934,1
2010,3,17,0.197068305782163,1
2010,3,18,0.197068305782163,1
2010,3,19,0.197068305782163,1
2010,3,20,0.192975419642037,1
2010,3,21,0.192975419642037,1
2010,3,22,0.192975419642037,1
2010,3,23,0.189901305672668,1
2010,4,0,0.189901305672668,1
2010,4,1,0.189901305672668,1
2010,4,2,0.188309116585993,1
2010,4,3,0.188309116585993,1
2010,4,4,0.188309116585993,1
2010,4,5,0.18718890102971,1
2010,4,6,0.18718890102971,1
2010,4,7,0.18718890102971,1
2010,4,8,0.185576577046009,1
2010,4,9,0.185576577046009,1
2010,4,10,0.185576577046009,1
2010,4,11,0.222206988684233,1
2010,4,12,0.222206988684233,1
2010,4,13,0.222206988684233,1
2010,4,14,0.236327806808598,1
2010,4,15,0.236327806808598,1
2010,4,16,0.236327806808598,1
2010,4,17,0.223168660891424,1
2010,4,18,0.223168660891424,1
2010,4,19,0.223168660891424,1
2010,4,20,0.210908125693469,1
2010,4,21,0.210908125693469,1
2010,4,22,0.210908125693469,1
2010,4,23,0.199366767827536,1
2010,5,0,0.199366767827536,1
2010,5,1,0.199366767827536,1
2010,5,2,0.195756708908369,1
2010,5,3,0.195756708908369,1
2010,5,4,0.195756708908369,1
2010,5,5,0.192929317722232,1
2010,5,6,0.192929317722232,1
2010,5,7,0.192929317722232,1
2010,5,8,0.189408623612858,1
2010,5,9,0.189408623612858,1
2010,5,10,0.189408623612858,1
2010,5,11,0.229750615788995,1
2010,5,12,0.229750615788995,1
2010,5,13,0.229750615788995,1
2010,5,14,0.241263652784855,1
2010,5,15,0.241263652784855,1
2010,5,16,0.241263652784855,1
2010,5,17,0.230049394490292,1
2010,5,18,0.230049394490292,1
2010,5,19,0.230049394490292,1
2010,5,20,0.219807969467726,1
2010,5,21,0.219807969467726,1
2010,5,22,0.219807969467726,1
2010,5,23,0.209322946097134,1
2010,6,0,0.209322946097134,1
2010,6,1,0.209322946097134,1
2010,6,2,0.205138375925022,1
2010,6,3,0.205138375925022,1
2010,6,4,0.205138375925022,1
2010,6,5,0.201509719472204,1
2010,6,6,0.201509719472204,1
2010,6,7,0.201509719472204,1
2010,6,8,0.202182195786223,1
2010,6,9,0.202182195786223,1
2010,6,10,0.202182195786223,1
2010,6,11,0.24338789895729,1
2010,6,12,0.24338789895729,1
2010,6,13,0.24338789895729,1
2010,6,14,0.256284319787893,1
2010,6,15,0.256284319787893,1
2010,6,16,0.256284319787893,1
2010,6,17,0.243557606477195,1
2010,6,18,0.243557606477195,1
2010,6,19,0.243557606477195,1
2010,6,20,0.231896085233348,1
2010,6,21,0.231896085233348,1
2010,6,22,0.231896085233348,1
2010,6,23,0.220841023640771,1
2010,7,0,0.220841023640771,1
2010,7,1,0.220841023640771,1
2010,7,2,0.213235474746323,1
2010,7,3,0.213235474746323,1
2010,7,4,0.213235474746323,1
2010,7,5,0.207146422595635,1
2010,7,6,0.207146422595635,1
2010,7,7,0.207146422595635,1
2010,7,8,0.207664295692012,1
2010,7,9,0.207664295692012,1
2010,7,10,0.207664295692012,1
2010,7,11,0.25261472103499,1
2010,7,12,0.25261472103499,1
2010,7,13,0.25261472103499,1
2010,7,14,0.268619199922439,1
2010,7,15,0.268619199922439,1
2010,7,16,0.268619199922439,1
2010,7,17,0.258534387116819,1
2010,7,18,0.258534387116819,1
2010,7,19,0.258534387116819,1
2010,7,20,0.24986069203654,1
2010,7,21,0.24986069203654,1
2010,7,22,0.24986069203654,1
2010,7,23,0.244947610047174,1
2010,8,0,0.244947610047174,1
2010,8,1,0.244947610047174,1
2010,8,2,0.237610466416763,1
2010,8,3,0.237610466416763,1
2010,8,4,0.237610466416763,1
2010,8,5,0.230536825898911,1
2010,8,6,0.230536825898911,1
2010,8,7,0.230536825898911,1
2010,8,8,0.245961454985425,1
2010,8,9,0.245961454985425,1
2010,8,10,0.245961454985425,1
2010,8,11,0.281211122217694,1
2010,8,12,0.281211122217694,1
2010,8,13,0.281211122217694,1
2010,8,14,0.287165858608507,1
2010,8,15,0.287165858608507,1
2010,8,16,0.287165858608507,1
2010,8,17,0.277900788559729,1
2010,8,18,0.277900788559729,1
2010,8,19,0.277900788559729,1
2010,8,20,0.263164842442176,1
2010,8,21,0.263164842442176,1
2010,8,22,0.263164842442176,1
2010,8,23,0.247149650987418,1
2010,9,0,0.247149650987418,1
2010,9,1,0.247149650987418,1
2010,9,2,0.235649782164994,1
2010,9,3,0.235649782164994,1
2010,9,4,0.235649782164994,1
2010,9,5,0.227301090509694,1
2010,9,6,0.227301090509694,1
2010,9,7,0.227301090509694,1
2010,9,8,0.218868947644929,1
2010,9,9,0.218868947644929,1
2010,9,10,0.218868947644929,1
2010,9,11,0.258424004095145,1
2010,9,12,0.258424004095145,1
2010,9,13,0.258424004095145,1
2010,9,14,0.264017552510794,1
2010,9,15,0.264017552510794,1
2010,9,16,0.264017552510794,1
2010,9,17,0.24463777486991,1
2010,9,18,0.24463777486991,1
2010,9,19,0.24463777486991,1
2010,9,20,0.227881767184024,1
2010,9,21,0.227881767184024,1
2010,9,22,0.227881767184024,1
2010,9,23,0.219471711238616,1
2010,10,0,0.219471711238616,1
2010,10,1,0.219471711238616,1
2010,10,2,0.213474505053995,1
2010,10,3,0.213474505053995,1
2010,10,4,0.213474505053995,1
2010,10,5,0.208761411008801,1
2010,10,6,0.208761411008801,1
2010,10,7,0.208761411008801,1
2010,10,8,0.201932399499204,1
2010,10,9,0.201932399499204,1
2010,10,10,0.201932399499204,1
2010,10,11,0.237672786333758,1
2010,10,12,0.237672786333758,1
2010,10,13,0.237672786333758,1
2010,10,14,0.247925330646052,1
2010,10,15,0.247925330646052,1
2010,10,16,0.247925330646052,1
2010,10,17,0.2317650262359,1
2010,10,18,0.2317650262359,1
2010,10,19,0.2317650262359,1
2010,10,20,0.218883517587514,1
2010,10,21,0.218883517587514,1
2010,10,22,0.218883517587514,1
2010,10,23,0.211287407181637,1
2010,11,0,0.211287407181637,1
2010,11,1,0.211287407181637,1
2010,11,2,0.206824377031094,1
2010,11,3,0.206824377031094,1
2010,11,4,0.206824377031094,1
2010,11,5,0.202810327219116,1
2010,11,6,0.202810327219116,1
2010,11,7,0.202810327219116,1
2010,11,8,0.197992900451065,1
2010,11,9,0.197992900451065,1
2010,11,10,0.197992900451065,1
2010,11,11,0.23598777495265,1
2010,11,12,0.23598777495265,1
2010,11,13,0.23598777495265,1
2010,11,14,0.248995399011355,1
2010,11,15,0.248995399011355,1
2010,11,16,0.248995399011355,1
2010,11,17,0.237875674514052,1
2010,11,18,0.237875674514052,1
2010,11,19,0.237875674514052,1
2010,11,20,0.230485849461543,1
2010,11,21,0.230485849461543,1
2010,11,22,0.230485849461543,1
2010,11,23,0.225862102745171,1
2010,12,0,0.225862102745171,1
2010,12,1,0.225862102745171,1
2010,12,2,0.219382990725525,1
2010,12,3,0.219382990725525,1
2010,12,4,0.219382990725525,1
2010,12,5,0.213201730772672,1
2010,12,6,0.213201730772672,1
2010,12,7,0.213201730772672,1
2010,12,8,0.227608358602103,1
2010,12,9,0.227608358602103,1
2010,12,10,0.227608358602103,1
2010,12,11,0.263713148548508,1
2010,12,12,0.263713148548508,1
2010,12,13,0.263713148548508,1
2010,12,14,0.273491888578247,1
2010,12,15,0.273491888578247,1
2010,12,16,0.273491888578247,1
2010,12,17,0.255568174739281,1
2010,12,18,0.255568174739281,1
2010,12,19,0.255568174739281,1
2010,12,20,0.239695344983039,1
2010,12,21,0.239695344983039,1
2010,12,22,0.239695344983039,1
2010,12,23,0.2312069012193,1
2010,13,0,0.2312069012193,1
2010,13,1,0.2312069012193,1
2010,13,2,0.225452523658424,1
2010,13,3,0.225452523658424,1
2010,13,4,0.225452523658424,1
2010,13,5,0.220518530234281,1
2010,13,6,0.220518530234281,1
2010,13,7,0.220518530234281,1
2010,13,8,0.228651275090492,1
2010,13,9,0.228651275090492,1
2010,13,10,0.228651275090492,1
2010,13,11,0.265479950200283,1
2010,13,12,0.265479950200283,1
2010,13,13,0.265479950200283,1
2010,13,14,0.279007287815572,1
2010,13,15,0.279007287815572,1
2010,13,16,0.279007287815572,1
2010,13,17,0.26739811872556,1
2010,13,18,0.26739811872556,1
2010,13,19,0.26739811872556,1
2010,13,20,0.258548894973052,1
2010,13,21,0.258548894973052,1
2010,13,22,0.258548894973052,1
2010,13,23,0.249013165728683,1
2010,14,0,0.249013165728683,1
2010,14,1,0.249013165728683,1
2010,14,2,0.239918309813572,1
2010,14,3,0.239918309813572,1
2010,14,4,0.239918309813572,1
2010,14,5,0.233298144765547,1
2010,14,6,0.233298144765547,1
2010,14,7,0.233298144765547,1
2010,14,8,0.244996983647559,1
2010,14,9,0.244996983647559,1
2010,14,10,0.244996983647559,1
2010,14,11,0.286129463646659,1
2010,14,12,0.286129463646659,1
2010,14,13,0.286129463646659,1
2010,14,14,0.297550560331626,1
2010,14,15,0.297550560331626,1
2010,14,16,0.297550560331626,1
2010,14,17,0.289720798883645,1
2010,14,18,0.289720798883645,1
2010,14,19,0.289720798883645,1
2010,14,20,0.281327719276625,1
2010,14,21,0.281327719276625,1
2010,14,22,0.281327719276625,1
2010,14,23,0.274012722679317,1
2010,15,0,0.274012722679317,1
2010,15,1,0.274012722679317,1
2010,15,2,0.267153662897727,1
2010,15,3,0.267153662897727,1
2010,15,4,0.267153662897727,1
2010,15,5,0.260333220399134,1
2010,15,6,0.260333220399134,1
2010,15,7,0.260333220399134,1
2010,15,8,0.275507815308192,1
2010,15,9,0.275507815308192,1
2010,15,10,0.275507815308192,1
2010,15,11,0.291679953098468,1
2010,15,12,0.291679953098468,1
2010,15,13,0.291679953098468,1
2010,15,14,0.290294589489896,1
2010,15,15,0.290294589489896,1
2010,15,16,0.290294589489896,1
2010,15,17,0.289769550005395,1
2010,15,18,0.289769550005395,1
2010,15,19,0.289769550005395,1
2010,15,20,0.28931988101702,1
2010,15,21,0.28931988101702,1
2010,15,22,0.28931988101702,1
2010,15,23,0.288891790597391,1
2010,16,0,0.288891790597391,1
2010,16,1,0.288891790597391,1
2010,16,2,0.289226985709893,1
2010,16,3,0.289226985709893,1
2010,16,4,0.289226985709893,1
2010,16,5,0.289364706285868,1
2010,16,6,0.289364706285868,1
2010,16,7,0.289364706285868,1
2010,16,8,0.288431305843215,1
2010,16,9,0.288431305843215,1
2010,16,10,0.288431305843215,1
2010,16,11,0.287397657505408,1
2010,16,12,0.287397657505408,1
2010,16,13,0.287397657505408,1
2010,16,14,0.286582762419141,1
2010,16,15,0.286582762419141,1
2010,16,16,0.286582762419141,1
2010,16,17,0.286293999970927,1
2010,16,18,0.286293999970927,1
2010,16,19,0.286293999970927,1
2010,16,20,0.286006088150087,1
2010,16,21,0.286006088150087,1
2010,16,22,0.286006088150087,1
2010,16,23,0.285709396649764,1
2010,17,0,0.285709396649764,1
2010,17,1,0.285709396649764,1
2010,17,2,0.285404871539859,1
2010,17,3,0.285404871539859,1
2010,17,4,0.285404871539859,1
2010,17,5,0.285376344377391,1
2010,17,6,0.285376344377391,1
2010,17,7,0.285376344377391,1
2010,17,8,0.290563858134669,1
2010,17,9,0.290563858134669,1
2010,17,10,0.290563858134669,1
2010,17,11,0.313722848128583,1
2010,17,12,0.313722848128583,1
2010,17,13,0.313722848128583,1
2010,17,14,0.3455478198493,1
2010,17,15,0.3455478198493,1
2010,17,16,0.3455478198493,1
2010,17,17,0.367781454289596,1
2010,17,18,0.367781454289596,1
2010,17,19,0.367781454289596,1
2010,17,20,0.376996507274083,1
2010,17,21,0.376996507274083,1
2010,17,22,0.376996507274083,1
2010,17,23,0.380201809781828,1
2010,18,0,0.380201809781828,1
2010,18,1,0.380201809781828,1
2010,18,2,0.381550722357269,1
2010,18,3,0.381550722357269,1
2010,18,4,0.381550722357269,1
2010,18,5,0.375845215306031,1
2010,18,6,0.375845215306031,1
2010,18,7,0.375845215306031,1
2010,18,8,0.362890886852863,1
2010,18,9,0.362890886852863,1
2010,18,10,0.362890886852863,1
