"year","doy","hour","swc","soiltype"
2015,1,0,0.471494274664832,4
2015,1,1,0.469541322914315,4
2015,1,2,0.469541322914315,4
2015,1,3,0.469541322914315,4
2015,1,4,0.468820282981741,4
2015,1,5,0.468820282981741,4
2015,1,6,0.468820282981741,4
2015,1,7,0.467660531132448,4
2015,1,8,0.467660531132448,4
2015,1,9,0.467660531132448,4
2015,1,10,0.461675177419687,4
2015,1,11,0.461675177419687,4
2015,1,12,0.461675177419687,4
2015,1,13,0.457985044312493,4
2015,1,14,0.457985044312493,4
2015,1,15,0.457985044312493,4
2015,1,16,0.463041060267919,4
2015,1,17,0.463041060267919,4
2015,1,18,0.463041060267919,4
2015,1,19,0.470298238894127,4
2015,1,20,0.470298238894127,4
2015,1,21,0.470298238894127,4
2015,1,22,0.471717854564211,4
2015,1,23,0.471717854564211,4
2015,2,0,0.471717854564211,4
2015,2,1,0.471719643825758,4
2015,2,2,0.471719643825758,4
2015,2,3,0.471719643825758,4
2015,2,4,0.47171548962721,4
2015,2,5,0.47171548962721,4
2015,2,6,0.47171548962721,4
2015,2,7,0.471747089542007,4
2015,2,8,0.471747089542007,4
2015,2,9,0.471747089542007,4
2015,2,10,0.471712720161511,4
2015,2,11,0.471712720161511,4
2015,2,12,0.471712720161511,4
2015,2,13,0.471732090862606,4
2015,2,14,0.471732090862606,4
2015,2,15,0.471732090862606,4
2015,2,16,0.471715598538782,4
2015,2,17,0.471715598538782,4
2015,2,18,0.471715598538782,4
2015,2,19,0.471727641046933,4
2015,2,20,0.471727641046933,4
2015,2,21,0.471727641046933,4
2015,2,22,0.4717273765474,4
2015,2,23,0.4717273765474,4
2015,3,0,0.4717273765474,4
2015,3,1,0.471726458578432,4
2015,3,2,0.471726458578432,4
2015,3,3,0.471726458578432,4
2015,3,4,0.471728310075163,4
2015,3,5,0.471728310075163,4
2015,3,6,0.471728310075163,4
2015,3,7,0.471712611249939,4
2015,3,8,0.471712611249939,4
2015,3,9,0.471712611249939,4
2015,3,10,0.471702412459122,4
2015,3,11,0.471702412459122,4
2015,3,12,0.471702412459122,4
2015,3,13,0.471712097809669,4
2015,3,14,0.471712097809669,4
2015,3,15,0.471712097809669,4
2015,3,16,0.471712385647396,4
2015,3,17,0.471712385647396,4
2015,3,18,0.471712385647396,4
2015,3,19,0.47171193444231,4
2015,3,20,0.47171193444231,4
2015,3,21,0.47171193444231,4
2015,3,22,0.471712650146929,4
2015,3,23,0.471712650146929,4
2015,4,0,0.471712650146929,4
2015,4,1,0.471712642367531,4
2015,4,2,0.471712642367531,4
2015,4,3,0.471712642367531,4
2015,4,4,0.471712642367531,4
2015,4,5,0.471712642367531,4
2015,4,6,0.471712642367531,4
2015,4,7,0.471704940763481,4
2015,4,8,0.471704940763481,4
2015,4,9,0.471704940763481,4
2015,4,10,0.471681470319625,4
2015,4,11,0.471681470319625,4
2015,4,12,0.471681470319625,4
2015,4,13,0.471693816224299,4
2015,4,14,0.471693816224299,4
2015,4,15,0.471693816224299,4
2015,4,16,0.471712105589067,4
2015,4,17,0.471712105589067,4
2015,4,18,0.471712105589067,4
2015,4,19,0.471712657926327,4
2015,4,20,0.471712657926327,4
2015,4,21,0.471712657926327,4
2015,4,22,0.471712175603649,4
2015,4,23,0.471712175603649,4
2015,5,0,0.471712175603649,4
2015,5,1,0.471712206721241,4
2015,5,2,0.471712206721241,4
2015,5,3,0.471712206721241,4
2015,5,4,0.471712315632814,4
2015,5,5,0.471712315632814,4
2015,5,6,0.471712315632814,4
2015,5,7,0.471706014320409,4
2015,5,8,0.471706014320409,4
2015,5,9,0.471706014320409,4
2015,5,10,0.471691435728502,4
2015,5,11,0.471691435728502,4
2015,5,12,0.471691435728502,4
2015,5,13,0.471694360782161,4
2015,5,14,0.471694360782161,4
2015,5,15,0.471694360782161,4
2015,5,16,0.471712743499705,4
2015,5,17,0.471712743499705,4
2015,5,18,0.471712743499705,4
2015,5,19,0.471712657926327,4
2015,5,20,0.471712657926327,4
2015,5,21,0.471712657926327,4
2015,5,22,0.471712743499705,4
2015,5,23,0.471712743499705,4
2015,6,0,0.471712743499705,4
2015,6,1,0.471712766837899,4
2015,6,2,0.471712766837899,4
2015,6,3,0.471712766837899,4
2015,6,4,0.471712743499705,4
2015,6,5,0.471712743499705,4
2015,6,6,0.471712743499705,4
2015,6,7,0.471712549014755,4
2015,6,8,0.471712549014755,4
2015,6,9,0.471712549014755,4
2015,6,10,0.47169254818242,4
2015,6,11,0.47169254818242,4
2015,6,12,0.47169254818242,4
2015,6,13,0.471053501751858,4
2015,6,14,0.471053501751858,4
2015,6,15,0.471053501751858,4
2015,6,16,0.471712696823317,4
2015,6,17,0.471712696823317,4
2015,6,18,0.471712696823317,4
2015,6,19,0.471712689043919,4
2015,6,20,0.471712689043919,4
2015,6,21,0.471712689043919,4
2015,6,22,0.471712689043919,4
2015,6,23,0.471712689043919,4
2015,7,0,0.471712689043919,4
2015,7,1,0.471712712382113,4
2015,7,2,0.471712712382113,4
2015,7,3,0.471712712382113,4
2015,7,4,0.471712720161511,4
2015,7,5,0.471712720161511,4
2015,7,6,0.471712720161511,4
2015,7,7,0.471710736415014,4
2015,7,8,0.471710736415014,4
2015,7,9,0.471710736415014,4
2015,7,10,0.471708021405101,4
2015,7,11,0.471708021405101,4
2015,7,12,0.471708021405101,4
2015,7,13,0.470780475998601,4
2015,7,14,0.470780475998601,4
2015,7,15,0.470780475998601,4
2015,7,16,0.471722086556739,4
2015,7,17,0.471722086556739,4
2015,7,18,0.471722086556739,4
2015,7,19,0.471712113368465,4
2015,7,20,0.471712113368465,4
2015,7,21,0.471712113368465,4
2015,7,22,0.471712058912679,4
2015,7,23,0.471712058912679,4
2015,8,0,0.471712058912679,4
2015,8,1,0.471712175603649,4
2015,8,2,0.471712175603649,4
2015,8,3,0.471712175603649,4
2015,8,4,0.471712237838833,4
2015,8,5,0.471712237838833,4
2015,8,6,0.471712237838833,4
2015,8,7,0.471709717313872,4
2015,8,8,0.471709717313872,4
2015,8,9,0.471709717313872,4
2015,8,10,0.467922609622341,4
2015,8,11,0.467922609622341,4
2015,8,12,0.467922609622341,4
2015,8,13,0.468252544007847,4
2015,8,14,0.468252544007847,4
2015,8,15,0.468252544007847,4
2015,8,16,0.47122292926155,4
2015,8,17,0.47122292926155,4
2015,8,18,0.47122292926155,4
2015,8,19,0.471712564573551,4
2015,8,20,0.471712564573551,4
2015,8,21,0.471712564573551,4
2015,8,22,0.471500420389276,4
2015,8,23,0.471500420389276,4
2015,9,0,0.471500420389276,4
2015,9,1,0.471712035574485,4
2015,9,2,0.471712035574485,4
2015,9,3,0.471712035574485,4
2015,9,4,0.471712175603649,4
2015,9,5,0.471712175603649,4
2015,9,6,0.471712175603649,4
2015,9,7,0.471708215890052,4
2015,9,8,0.471708215890052,4
2015,9,9,0.471708215890052,4
2015,9,10,0.471696725719162,4
2015,9,11,0.471696725719162,4
2015,9,12,0.471696725719162,4
2015,9,13,0.471709538387717,4
2015,9,14,0.471709538387717,4
2015,9,15,0.471709538387717,4
2015,9,16,0.471712237838833,4
2015,9,17,0.471712237838833,4
2015,9,18,0.471712237838833,4
2015,9,19,0.470793101961604,4
2015,9,20,0.470793101961604,4
2015,9,21,0.470793101961604,4
2015,9,22,0.470030363102366,4
2015,9,23,0.470030363102366,4
2015,10,0,0.470030363102366,4
2015,10,1,0.468887614522875,4
2015,10,2,0.468887614522875,4
2015,10,3,0.468887614522875,4
2015,10,4,0.468387139889616,4
2015,10,5,0.468387139889616,4
2015,10,6,0.468387139889616,4
2015,10,7,0.466974649037752,4
2015,10,8,0.466974649037752,4
2015,10,9,0.466974649037752,4
2015,10,10,0.465610204451275,4
2015,10,11,0.465610204451275,4
2015,10,12,0.465610204451275,4
2015,10,13,0.459666234423955,4
2015,10,14,0.459666234423955,4
2015,10,15,0.459666234423955,4
2015,10,16,0.465233821750598,4
2015,10,17,0.465233821750598,4
2015,10,18,0.465233821750598,4
2015,10,19,0.468994439070437,4
2015,10,20,0.468994439070437,4
2015,10,21,0.468994439070437,4
2015,10,22,0.47171145989903,4
2015,10,23,0.47171145989903,4
2015,11,0,0.47171145989903,4
2015,11,1,0.471711654383981,4
2015,11,2,0.471711654383981,4
2015,11,3,0.471711654383981,4
2015,11,4,0.471711918883514,4
2015,11,5,0.471711918883514,4
2015,11,6,0.471711918883514,4
2015,11,7,0.471709079403233,4
2015,11,8,0.471709079403233,4
2015,11,9,0.471709079403233,4
2015,11,10,0.471712276735824,4
2015,11,11,0.471712276735824,4
2015,11,12,0.471712276735824,4
2015,11,13,0.471715551862394,4
2015,11,14,0.471715551862394,4
2015,11,15,0.471715551862394,4
2015,11,16,0.47171959714937,4
2015,11,17,0.47171959714937,4
2015,11,18,0.47171959714937,4
2015,11,19,0.471723969171062,4
2015,11,20,0.471723969171062,4
2015,11,21,0.471723969171062,4
2015,11,22,0.471721619792857,4
2015,11,23,0.471721619792857,4
2015,12,0,0.471721619792857,4
2015,12,1,0.471718243534112,4
2015,12,2,0.471718243534112,4
2015,12,3,0.471718243534112,4
2015,12,4,0.471715147333697,4
2015,12,5,0.471715147333697,4
2015,12,6,0.471715147333697,4
2015,12,7,0.471712689043919,4
2015,12,8,0.471712689043919,4
2015,12,9,0.471712689043919,4
2015,12,10,0.471712743499705,4
2015,12,11,0.471712743499705,4
2015,12,12,0.471712743499705,4
2015,12,13,0.471712020015689,4
2015,12,14,0.471712020015689,4
2015,12,15,0.471712020015689,4
2015,12,16,0.471712720161511,4
2015,12,17,0.471712720161511,4
2015,12,18,0.471712720161511,4
2015,12,19,0.4711358622388,4
2015,12,20,0.4711358622388,4
2015,12,21,0.4711358622388,4
2015,12,22,0.471678895338877,4
2015,12,23,0.471678895338877,4
2015,13,0,0.471678895338877,4
2015,13,1,0.471712549014755,4
2015,13,2,0.471712549014755,4
2015,13,3,0.471712549014755,4
2015,13,4,0.470732523789145,4
2015,13,5,0.470732523789145,4
2015,13,6,0.470732523789145,4
2015,13,7,0.468479019279001,4
2015,13,8,0.468479019279001,4
2015,13,9,0.468479019279001,4
2015,13,10,0.467711592970082,4
2015,13,11,0.467711592970082,4
2015,13,12,0.467711592970082,4
2015,13,13,0.46956223004652,4
2015,13,14,0.46956223004652,4
2015,13,15,0.46956223004652,4
2015,13,16,0.464381665993366,4
2015,13,17,0.464381665993366,4
2015,13,18,0.464381665993366,4
2015,13,19,0.471712066692077,4
2015,13,20,0.471712066692077,4
2015,13,21,0.471712066692077,4
2015,13,22,0.471597273894748,4
2015,13,23,0.471597273894748,4
2015,14,0,0.471597273894748,4
2015,14,1,0.470954991234605,4
2015,14,2,0.470954991234605,4
2015,14,3,0.470954991234605,4
2015,14,4,0.471712222280037,4
2015,14,5,0.471712222280037,4
2015,14,6,0.471712222280037,4
2015,14,7,0.468511325436402,4
2015,14,8,0.468511325436402,4
2015,14,9,0.468511325436402,4
2015,14,10,0.465047034568408,4
