"year","doy","hour","swc","soiltype"
2004,1,0,0.345039137262882,4
2004,1,1,0.344506081955776,4
2004,1,2,0.344506081955776,4
2004,1,3,0.344506081955776,4
2004,1,4,0.343974897972166,4
2004,1,5,0.343974897972166,4
2004,1,6,0.343974897972166,4
2004,1,7,0.344122815310977,4
2004,1,8,0.344122815310977,4
2004,1,9,0.344122815310977,4
2004,1,10,0.34408271947151,4
2004,1,11,0.34408271947151,4
2004,1,12,0.34408271947151,4
2004,1,13,0.343246423406113,4
2004,1,14,0.343246423406113,4
2004,1,15,0.343246423406113,4
2004,1,16,0.354204759116607,4
2004,1,17,0.354204759116607,4
2004,1,18,0.354204759116607,4
2004,1,19,0.372834922358442,4
2004,1,20,0.372834922358442,4
2004,1,21,0.372834922358442,4
2004,1,22,0.374091321402597,4
2004,1,23,0.374091321402597,4
2004,2,0,0.374091321402597,4
2004,2,1,0.369057583479356,4
2004,2,2,0.369057583479356,4
2004,2,3,0.369057583479356,4
2004,2,4,0.365419933864621,4
2004,2,5,0.365419933864621,4
2004,2,6,0.365419933864621,4
2004,2,7,0.363305552625731,4
2004,2,8,0.363305552625731,4
2004,2,9,0.363305552625731,4
2004,2,10,0.361070748236867,4
2004,2,11,0.361070748236867,4
2004,2,12,0.361070748236867,4
2004,2,13,0.359493894318096,4
2004,2,14,0.359493894318096,4
2004,2,15,0.359493894318096,4
2004,2,16,0.358161697517079,4
2004,2,17,0.358161697517079,4
2004,2,18,0.358161697517079,4
2004,2,19,0.357097198981924,4
2004,2,20,0.357097198981924,4
2004,2,21,0.357097198981924,4
2004,2,22,0.356428204740889,4
2004,2,23,0.356428204740889,4
2004,3,0,0.356428204740889,4
2004,3,1,0.35560722506865,4
2004,3,2,0.35560722506865,4
2004,3,3,0.35560722506865,4
2004,3,4,0.354755720656675,4
2004,3,5,0.354755720656675,4
2004,3,6,0.354755720656675,4
2004,3,7,0.354489455418343,4
2004,3,8,0.354489455418343,4
2004,3,9,0.354489455418343,4
2004,3,10,0.355080914602535,4
2004,3,11,0.355080914602535,4
2004,3,12,0.355080914602535,4
2004,3,13,0.356597159985817,4
2004,3,14,0.356597159985817,4
2004,3,15,0.356597159985817,4
2004,3,16,0.358700537946892,4
