"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2007,1,0,18.04,0.9738,1.88,1.22,0,0
2007,1,1,17.79,0.9694,2.52,1.68,0,0
2007,1,2,17.01,0.9681,2.16,2.38,0,0
2007,1,3,16.04,0.9712,1.78,1.71,0,0
2007,1,4,15.24,0.97,1.46,1.33,0,0
2007,1,5,14.69,0.965,1.96,1.13,0,0
2007,1,6,14.19,0.96,2.43,0.58,4.8875,4.8875
2007,1,7,13.76,0.9431,2.6,0.64,7.22673020113557,94.2225
2007,1,8,13.96,0.8956,2.77,0.41,9.87778962932443,172.55
2007,1,9,14.4,0.8444,2.64,0.18,14.7544210198951,276.335
2007,1,10,14.61,0.82,2.52,0.07,21.0065344062668,404.7275
2007,1,11,14.99,0.7906,2.51,0.02,26.4301507051248,515.6525
2007,1,12,15.78,0.7375,3.08,0,29.6372380828269,580.3375
2007,1,13,16.39,0.6875,3.54,0,24.3715920290889,475.49
2007,1,14,16.26,0.6681,3.78,0,20.5102128435859,395.165
2007,1,15,15.45,0.6938,3.18,0,12.4420932716218,233.0275
2007,1,16,12.62,0.8362,1.68,0,1.63737744348161,28.6025
2007,1,17,11.51,0.8581,1.84,0,0,0
2007,1,18,10.72,0.8631,2.16,0,0,0
2007,1,19,9.51,0.8875,2.41,0,0,0
2007,1,20,8.61,0.905,2.73,0,0,0
2007,1,21,7.69,0.9288,2.84,0,0,0
2007,1,22,6.77,0.9475,2.93,0,0,0
2007,1,23,5.81,0.9575,2.79,0,0,0
2007,2,0,4.88,0.9575,2.55,0,0,0
2007,2,1,4.05,0.9556,2.31,0,0,0
2007,2,2,3.34,0.9525,2.3,0,0,0
2007,2,3,3.3,0.9206,2.83,0,0,0
2007,2,4,3.04,0.9156,2.78,0,0,0
2007,2,5,2.5,0.9356,2.29,0,0,0
2007,2,6,1.87,0.9575,2.01,0,7.99,7.99
2007,2,7,3.33,0.8775,3.04,0,17.913908444224,233.835
2007,2,8,6.25,0.7275,4.05,0,41.1815485515451,599.76
2007,2,9,9,0.6094,4.5,0,48.2520828788356,839.035
2007,2,10,10.95,0.5644,4.23,0,44.427767209065,822.5875
2007,2,11,12.36,0.5412,3.98,0,41.7969252976101,789.8625
2007,2,12,13.13,0.5331,3.78,0,35.6603558553089,679.0225
2007,2,13,13.44,0.5356,3.59,0,26.6025331335151,503.71
2007,2,14,13.26,0.5531,3.3,0,18.546182887389,337.79
2007,2,15,12.19,0.63,2.41,0,8.53543226721754,146.285
2007,2,16,8.88,0.8131,1.43,0,1.59341073797201,22.2275
2007,2,17,7.75,0.8369,1.76,0,0,0
2007,2,18,7.51,0.8431,2.01,0,0,0
2007,2,19,7.14,0.86,2.13,0,0,0
2007,2,20,6.8,0.8769,2.23,0,0,0
2007,2,21,6.39,0.8988,2.19,0,0,0
2007,2,22,5.85,0.9256,2.01,0,0,0
2007,2,23,5.15,0.9644,1.89,0,0,0
2007,3,0,4.83,0.985,1.98,0,0,0
2007,3,1,4.72,0.9975,2.12,0,0,0
2007,3,2,4.64,1,2.26,0,0,0
2007,3,3,4.96,0.9894,2.67,0,0,0
2007,3,4,5.23,0.9756,2.78,0,0,0
2007,3,5,5.43,0.9725,2.66,0,0,0
2007,3,6,5.65,0.9706,2.66,0,7.0125,7.0125
2007,3,7,7.08,0.9344,3.12,0,119.9775,119.9775
2007,3,8,9.38,0.8769,3.09,0,19.6570112195739,274.8475
2007,3,9,12.19,0.82,2.96,0,25.1023127637795,430.525
2007,3,10,14.38,0.7794,2.67,0,28.7524632232328,523.8975
2007,3,11,16.25,0.7538,2.57,0,32.1733209306786,600.3975
2007,3,12,17.44,0.7456,2.47,0,34.6998307715375,651.865
2007,3,13,17.87,0.7519,2.52,0,35.9789144236469,671.415
2007,3,14,17.62,0.7744,2.57,0,20.0359908402344,365.075
2007,3,15,16.78,0.8325,2.04,0,12.4936692480593,211.65
2007,3,16,14.51,0.9275,1.43,0,1.64342961953384,22.1
2007,3,17,13.58,0.9538,1.62,0,0,0
2007,3,18,13.26,0.9644,1.64,0,0,0
2007,3,19,12.92,0.9838,1.48,0,0,0
2007,3,20,12.63,1,1.32,0,0,0
2007,3,21,12.46,1,1.24,0,0,0
2007,3,22,12.08,1,1.2,0,0,0
2007,3,23,11.84,1,1.13,0,0,0
2007,4,0,11.8,1,1.12,0,0,0
2007,4,1,11.91,1,1.13,0,0,0
2007,4,2,12.11,1,1.12,0,0,0
2007,4,3,12.26,1,1.16,0,0,0
2007,4,4,12.52,1,1.17,0,0,0
2007,4,5,12.75,1,1.12,0,0,0
2007,4,6,13.08,1,1.16,0.3,4.76,4.76
2007,4,7,14.19,0.97,1.67,0.38,41.7775,41.7775
2007,4,8,15.23,0.9444,2.14,0.33,16.3215926959205,220.15
2007,4,9,16.18,0.9331,1.94,0.27,18.9305166825076,334.9
2007,4,10,17.43,0.9219,1.68,0.26,23.168514809457,430.2275
2007,4,11,19.55,0.8931,1.85,0.26,36.5912939520621,693.09
2007,4,12,21.58,0.8494,2.35,0.26,21.6464481588207,412.335
2007,4,13,21.83,0.8538,2.25,0.28,20.4440605418565,387.26
2007,4,14,21.58,0.8844,1.86,0.33,15.1089637741335,280.585
2007,4,15,20.51,0.945,1.08,0.31,6.82702459285183,127.925
2007,4,16,18.82,0.9944,1.05,0.17,1.25671507148574,21.9725
2007,4,17,18.31,1,1.24,0.14,0,0
2007,4,18,18.3,1,1.48,0.13,0,0
2007,4,19,18.24,1,1.66,0.09,0,0
2007,4,20,17.97,1,1.64,0.11,0,0
2007,4,21,17.61,1,1.58,0.15,0,0
2007,4,22,17.36,1,1.59,0.14,0,0
2007,4,23,17.19,0.9969,1.72,0.13,0,0
2007,5,0,17.07,0.9938,1.89,0.13,0,0
2007,5,1,17.26,0.9838,2.4,0.15,0,0
2007,5,2,17.46,0.9725,3.03,0.18,0,0
2007,5,3,17.36,0.9706,3.18,0.26,0,0
2007,5,4,17.29,0.9669,3.48,0.4,0,0
2007,5,5,17.17,0.9669,3.46,0.5,0,0
2007,5,6,17.21,0.9644,3.88,0.21,1.785,1.785
2007,5,7,17.63,0.9612,4.15,0.15,5.11380909371113,67.0225
2007,5,8,18.52,0.9544,4.42,0.14,11.4766776182643,200.7275
2007,5,9,19.26,0.9556,4.07,0.2,12.6764142387772,237.575
2007,5,10,19.84,0.9525,4.24,0.87,19.1774194036895,369.665
2007,5,11,20.33,0.9488,4.59,2.35,24.0437172915007,469.285
2007,5,12,20.65,0.9444,5.01,3.99,5.38708916184238,105.5275
2007,5,13,20.83,0.9431,5.2,3.39,3.91946125019935,76.5
2007,5,14,20.82,0.9488,5.17,2.91,4.93436015468581,95.115
2007,5,15,20.84,0.9506,5.03,2.99,2.23367943205645,41.8625
2007,5,16,20.25,0.9675,4.01,2.86,1.04488066395377,18.275
2007,5,17,19.94,0.9731,3.7,2.5,0,0
2007,5,18,19.49,0.9769,3.05,2.39,0,0
2007,5,19,17.67,0.9981,2,1.3,0,0
2007,5,20,15.51,1,1.51,0.3,0,0
2007,5,21,13.57,0.9825,1.22,0.07,0,0
2007,5,22,12.26,0.9362,1.1,0.13,0,0
2007,5,23,11.51,0.8875,1.07,0.2,0,0
2007,6,0,11.05,0.8675,1.08,0.23,0,0
2007,6,1,10.76,0.8775,1.09,0.22,0,0
2007,6,2,10.66,0.9012,1.08,0.2,0,0
2007,6,3,10.76,0.9225,1.08,0.18,0,0
2007,6,4,11.08,0.9319,1.06,0.16,0,0
2007,6,5,11.38,0.9369,1.03,0.15,0,0
2007,6,6,11.65,0.9556,0.96,0.17,7.0975,7.0975
2007,6,7,14.26,0.945,1.15,0.2,169.0225,169.0225
2007,6,8,16.14,0.9175,1.77,0.29,28.3024814841565,398.8625
2007,6,9,18.18,0.9038,1.89,0.31,35.6211474679546,612.425
2007,6,10,20.3,0.8694,2.14,0.31,42.4797260711604,775.115
2007,6,11,21.57,0.8406,2.32,0.26,50.3679485452498,940.95
2007,6,12,22.32,0.8231,2.4,0.3,43.479645295377,817.615
2007,6,13,22.5,0.8231,2.26,0.53,35.1096906006703,655.9025
2007,6,14,22.23,0.8419,1.9,0.44,25.6094192429218,467.2875
2007,6,15,21.48,0.8925,1.19,0.47,14.5722876005269,250.5375
2007,6,16,19.55,0.945,0.7,0.08,2.66287598833353,37.5275
2007,6,17,18.87,0.9425,0.64,0.01,0,0
2007,6,18,18.96,0.9294,0.16,0,0,0
2007,6,19,18.12,0.9681,0.56,0,0,0
2007,6,20,17.2,1,0.8,0,0,0
2007,6,21,16.91,1,0.93,0.04,0,0
2007,6,22,16.81,1,1.03,0.16,0,0
2007,6,23,16.76,1,1.08,0.58,0,0
2007,7,0,16.69,1,1.12,1.04,0,0
2007,7,1,16.5,1,1.14,0.96,0,0
2007,7,2,16.28,1,1.16,0.71,0,0
2007,7,3,16.07,1,1.13,0.81,0,0
2007,7,4,16,1,1.18,0.73,0,0
2007,7,5,15.92,0.9975,1.35,0.61,0,0
2007,7,6,15.98,0.9919,1.67,0.54,5.525,5.525
2007,7,7,17.5,0.9625,2.88,0.31,86.785,86.785
2007,7,8,19.08,0.9406,2.95,0.15,20.249986791264,275.91
2007,7,9,21.26,0.8881,3.63,0.06,26.2045166229662,445.6125
2007,7,10,22.86,0.8288,4.23,0.08,28.0807572354741,509.0225
2007,7,11,23.88,0.7894,4.65,0.27,23.0956210766798,429.25
2007,7,12,24.37,0.7738,4.83,0.56,33.5751518365955,628.3625
2007,7,13,24.33,0.7738,4.78,0.55,33.8087878830407,628.3625
2007,7,14,23.87,0.79,4.34,0.25,26.6693340196642,483.4375
2007,7,15,22.92,0.835,3.38,0.13,16.8648620097068,286.79
2007,7,16,20.66,0.9175,2.32,0.11,2.66693448960732,36.3375
2007,7,17,19.37,0.9481,2.48,0.08,0,0
2007,7,18,18.79,0.9612,2.99,0.02,0,0
2007,7,19,18.12,0.9806,3.3,0,0,0
2007,7,20,17.65,0.9838,3.58,0,0,0
2007,7,21,17.37,0.9812,3.77,0.03,0,0
2007,7,22,17.38,0.9769,3.96,0.11,0,0
2007,7,23,18.01,0.9681,4.66,0.23,0,0
2007,8,0,18.33,0.9675,4.59,0.49,0,0
2007,8,1,18.76,0.9631,4.84,0.96,0,0
2007,8,2,18.8,0.9631,4.49,1.45,0,0
2007,8,3,17.15,0.9519,5,2.46,0,0
2007,8,4,13.77,0.9394,5.13,1.99,0,0
2007,8,5,12.07,0.9306,4.1,0.82,0,0
2007,8,6,11.8,0.9262,3.34,0.08,4.675,4.675
2007,8,7,12.02,0.9,3.73,0.02,13.9251734517589,183.3875
2007,8,8,12.51,0.8319,4.92,0.01,28.3978863627077,497.25
2007,8,9,13.23,0.7356,5.26,0,43.8004521536776,821.3975
2007,8,10,13.95,0.6425,4.89,0,55.5802508336325,1071.85
2007,8,11,14.55,0.5731,4.32,0,60.3911523558055,1179.1625
2007,8,12,14.94,0.5256,4.22,0,58.8722153959989,1153.6625
2007,8,13,14.91,0.5038,4.36,0,50.4982784160998,986
2007,8,14,14.38,0.505,4.36,0,37.1387147917674,716.21
2007,8,15,13.24,0.5462,3.72,0,19.8753021880143,372.725
2007,8,16,10.39,0.6944,2.44,0,2.64076071475436,46.24
2007,8,17,8.79,0.7519,2.48,0,0,0
2007,8,18,8.04,0.7688,2.65,0,0,0
2007,8,19,7.15,0.795,2.58,0,0,0
2007,8,20,6.19,0.8238,2.3,0,0,0
2007,8,21,5.26,0.8519,1.89,0,0,0
2007,8,22,4.47,0.8725,1.58,0,0,0
2007,8,23,3.9,0.8775,1.57,0,0,0
2007,9,0,3.44,0.8775,1.71,0,0,0
2007,9,1,3.08,0.875,2.01,0,0,0
2007,9,2,2.76,0.8706,2.31,0,0,0
2007,9,3,2.29,0.875,2.26,0,0,0
2007,9,4,1.95,0.8738,2.38,0,0,0
2007,9,5,1.67,0.8762,2.34,0,0,0
2007,9,6,1.37,0.8856,2,0,9.01,9.01
2007,9,7,3.8,0.7725,2.97,0,222.07620748987,247.9875
2007,9,8,6.34,0.7062,2.81,0,40.2438730145476,614.3375
2007,9,9,10.05,0.5706,3.73,0,52.0336414834586,920.21
2007,9,10,12.61,0.485,4.81,0,60.2993570394652,1122.085
2007,9,11,14.09,0.4719,5.47,0,63.59074731693,1206.49
2007,9,12,14.93,0.4644,5.85,0,61.9713484964719,1166.71
2007,9,13,14.98,0.4688,5.93,0,53.7916039791912,1006.1875
2007,9,14,14.27,0.4912,5.65,0,40.3165366653411,736.865
2007,9,15,12.84,0.5438,4.95,0,22.4431350380634,386.9625
2007,9,16,10.12,0.6612,3.65,0,1.49123245682563,21.2075
2007,9,17,8.23,0.7344,3.27,0,0,0
2007,9,18,7.33,0.7562,3.32,0,0,0
2007,9,19,6.62,0.7731,3.47,0,0,0
2007,9,20,5.97,0.7912,3.58,0,0,0
2007,9,21,5.3,0.8075,3.49,0,0,0
2007,9,22,4.59,0.8275,3.26,0,0,0
2007,9,23,3.92,0.8456,3.14,0,0,0
2007,10,0,3.34,0.8581,3.08,0,0,0
2007,10,1,2.81,0.8681,2.97,0,0,0
2007,10,2,2.03,0.8969,2.54,0,0,0
2007,10,3,1.47,0.9125,2.43,0,0,0
2007,10,4,0.98,0.9244,2.39,0,0,0
