"year","doy","hour","swc","soiltype"
2002,1,0,0.343418503718046,4
2002,1,1,0.338873939109676,4
2002,1,2,0.338873939109676,4
2002,1,3,0.338873939109676,4
2002,1,4,0.334338571048669,4
2002,1,5,0.334338571048669,4
2002,1,6,0.334338571048669,4
2002,1,7,0.324149147277442,4
2002,1,8,0.324149147277442,4
2002,1,9,0.324149147277442,4
2002,1,10,0.332097581935215,4
2002,1,11,0.332097581935215,4
2002,1,12,0.332097581935215,4
2002,1,13,0.351008938719124,4
2002,1,14,0.351008938719124,4
2002,1,15,0.351008938719124,4
2002,1,16,0.33450897994916,4
2002,1,17,0.33450897994916,4
2002,1,18,0.33450897994916,4
2002,1,19,0.329181239128015,4
2002,1,20,0.329181239128015,4
2002,1,21,0.329181239128015,4
2002,1,22,0.324677124994899,4
2002,1,23,0.324677124994899,4
2002,2,0,0.324677124994899,4
2002,2,1,0.320147694535948,4
2002,2,2,0.320147694535948,4
2002,2,3,0.320147694535948,4
2002,2,4,0.315553220172598,4
2002,2,5,0.315553220172598,4
2002,2,6,0.315553220172598,4
2002,2,7,0.305881233616291,4
2002,2,8,0.305881233616291,4
2002,2,9,0.305881233616291,4
2002,2,10,0.304659104184115,4
2002,2,11,0.304659104184115,4
2002,2,12,0.304659104184115,4
2002,2,13,0.311548557152512,4
2002,2,14,0.311548557152512,4
2002,2,15,0.311548557152512,4
2002,2,16,0.307462493925763,4
2002,2,17,0.307462493925763,4
2002,2,18,0.307462493925763,4
2002,2,19,0.306898297113744,4
2002,2,20,0.306898297113744,4
2002,2,21,0.306898297113744,4
2002,2,22,0.306318796479599,4
2002,2,23,0.306318796479599,4
2002,3,0,0.306318796479599,4
2002,3,1,0.305649600311633,4
2002,3,2,0.305649600311633,4
2002,3,3,0.305649600311633,4
2002,3,4,0.304863184518353,4
2002,3,5,0.304863184518353,4
2002,3,6,0.304863184518353,4
2002,3,7,0.301316207812306,4
2002,3,8,0.301316207812306,4
2002,3,9,0.301316207812306,4
2002,3,10,0.318623083415304,4
2002,3,11,0.318623083415304,4
2002,3,12,0.318623083415304,4
2002,3,13,0.348530659825822,4
2002,3,14,0.348530659825822,4
2002,3,15,0.348530659825822,4
2002,3,16,0.340726817650687,4
2002,3,17,0.340726817650687,4
2002,3,18,0.340726817650687,4
2002,3,19,0.330182618501026,4
2002,3,20,0.330182618501026,4
2002,3,21,0.330182618501026,4
2002,3,22,0.319820832228422,4
2002,3,23,0.319820832228422,4
2002,4,0,0.319820832228422,4
2002,4,1,0.314813356646957,4
2002,4,2,0.314813356646957,4
2002,4,3,0.314813356646957,4
2002,4,4,0.312775227526291,4
2002,4,5,0.312775227526291,4
2002,4,6,0.312775227526291,4
2002,4,7,0.309013993731429,4
2002,4,8,0.309013993731429,4
2002,4,9,0.309013993731429,4
2002,4,10,0.35292250649026,4
2002,4,11,0.35292250649026,4
2002,4,12,0.35292250649026,4
2002,4,13,0.384959303302698,4
2002,4,14,0.384959303302698,4
2002,4,15,0.384959303302698,4
2002,4,16,0.390441059436149,4
2002,4,17,0.390441059436149,4
2002,4,18,0.390441059436149,4
2002,4,19,0.392565116455231,4
2002,4,20,0.392565116455231,4
2002,4,21,0.392565116455231,4
2002,4,22,0.394997003765178,4
2002,4,23,0.394997003765178,4
2002,5,0,0.394997003765178,4
2002,5,1,0.398311341715697,4
2002,5,2,0.398311341715697,4
2002,5,3,0.398311341715697,4
2002,5,4,0.405963067537419,4
2002,5,5,0.405963067537419,4
2002,5,6,0.405963067537419,4
2002,5,7,0.412538684423356,4
2002,5,8,0.412538684423356,4
2002,5,9,0.412538684423356,4
2002,5,10,0.422224251116752,4
2002,5,11,0.422224251116752,4
2002,5,12,0.422224251116752,4
2002,5,13,0.432661052228078,4
2002,5,14,0.432661052228078,4
2002,5,15,0.432661052228078,4
2002,5,16,0.437194857377479,4
2002,5,17,0.437194857377479,4
2002,5,18,0.437194857377479,4
2002,5,19,0.436645182587114,4
2002,5,20,0.436645182587114,4
2002,5,21,0.436645182587114,4
2002,5,22,0.435348596824197,4
2002,5,23,0.435348596824197,4
2002,6,0,0.435348596824197,4
2002,6,1,0.435240039522562,4
2002,6,2,0.435240039522562,4
2002,6,3,0.435240039522562,4
2002,6,4,0.436577370495316,4
2002,6,5,0.436577370495316,4
2002,6,6,0.436577370495316,4
2002,6,7,0.434421005668048,4
2002,6,8,0.434421005668048,4
2002,6,9,0.434421005668048,4
2002,6,10,0.436508541309949,4
2002,6,11,0.436508541309949,4
2002,6,12,0.436508541309949,4
2002,6,13,0.440231669454554,4
2002,6,14,0.440231669454554,4
2002,6,15,0.440231669454554,4
2002,6,16,0.4440889213979,4
2002,6,17,0.4440889213979,4
2002,6,18,0.4440889213979,4
2002,6,19,0.443316365642693,4
