"year","doy","hour","swc","soiltype"
2013,1,0,0.384949970652919,2
2013,1,1,0.384949970652919,2
2013,1,2,0.378284700036811,2
2013,1,3,0.378284700036811,2
2013,1,4,0.378284700036811,2
2013,1,5,0.372303434158419,2
2013,1,6,0.372303434158419,2
2013,1,7,0.372303434158419,2
2013,1,8,0.365065774576686,2
2013,1,9,0.365065774576686,2
2013,1,10,0.365065774576686,2
2013,1,11,0.361682779650191,2
2013,1,12,0.361682779650191,2
2013,1,13,0.361682779650191,2
2013,1,14,0.360075894048732,2
2013,1,15,0.360075894048732,2
2013,1,16,0.360075894048732,2
2013,1,17,0.352052039029757,2
2013,1,18,0.352052039029757,2
2013,1,19,0.352052039029757,2
2013,1,20,0.346651736251279,2
2013,1,21,0.346651736251279,2
2013,1,22,0.346651736251279,2
2013,1,23,0.343112382273696,2
2013,2,0,0.343112382273696,2
2013,2,1,0.343112382273696,2
2013,2,2,0.336029365213996,2
2013,2,3,0.336029365213996,2
2013,2,4,0.336029365213996,2
2013,2,5,0.329286814681338,2
2013,2,6,0.329286814681338,2
2013,2,7,0.329286814681338,2
2013,2,8,0.326107944865367,2
2013,2,9,0.326107944865367,2
2013,2,10,0.326107944865367,2
2013,2,11,0.325944216666751,2
2013,2,12,0.325944216666751,2
2013,2,13,0.325944216666751,2
2013,2,14,0.335288594083577,2
2013,2,15,0.335288594083577,2
2013,2,16,0.335288594083577,2
2013,2,17,0.329174838983232,2
2013,2,18,0.329174838983232,2
2013,2,19,0.329174838983232,2
2013,2,20,0.322019432811964,2
2013,2,21,0.322019432811964,2
2013,2,22,0.322019432811964,2
2013,2,23,0.314945037806648,2
2013,3,0,0.314945037806648,2
2013,3,1,0.314945037806648,2
2013,3,2,0.308137928428865,2
2013,3,3,0.308137928428865,2
2013,3,4,0.308137928428865,2
2013,3,5,0.302619452432454,2
2013,3,6,0.302619452432454,2
2013,3,7,0.302619452432454,2
2013,3,8,0.296013676319852,2
2013,3,9,0.296013676319852,2
2013,3,10,0.296013676319852,2
2013,3,11,0.31461272747392,2
2013,3,12,0.31461272747392,2
2013,3,13,0.31461272747392,2
2013,3,14,0.311206798319082,2
2013,3,15,0.311206798319082,2
2013,3,16,0.311206798319082,2
2013,3,17,0.304197169612336,2
2013,3,18,0.304197169612336,2
2013,3,19,0.304197169612336,2
2013,3,20,0.300279290804456,2
2013,3,21,0.300279290804456,2
2013,3,22,0.300279290804456,2
2013,3,23,0.296028602399555,2
2013,4,0,0.296028602399555,2
2013,4,1,0.296028602399555,2
2013,4,2,0.291633244345925,2
2013,4,3,0.291633244345925,2
2013,4,4,0.291633244345925,2
2013,4,5,0.287093258434268,2
2013,4,6,0.287093258434268,2
2013,4,7,0.287093258434268,2
2013,4,8,0.2740814792292,2
2013,4,9,0.2740814792292,2
2013,4,10,0.2740814792292,2
2013,4,11,0.294285791963682,2
2013,4,12,0.294285791963682,2
2013,4,13,0.294285791963682,2
2013,4,14,0.309603185436463,2
2013,4,15,0.309603185436463,2
2013,4,16,0.309603185436463,2
2013,4,17,0.304528599259051,2
2013,4,18,0.304528599259051,2
2013,4,19,0.304528599259051,2
2013,4,20,0.300510827221241,2
2013,4,21,0.300510827221241,2
2013,4,22,0.300510827221241,2
2013,4,23,0.296022543268583,2
2013,5,0,0.296022543268583,2
2013,5,1,0.296022543268583,2
2013,5,2,0.291017706018144,2
2013,5,3,0.291017706018144,2
2013,5,4,0.291017706018144,2
2013,5,5,0.295298646447434,2
2013,5,6,0.295298646447434,2
2013,5,7,0.295298646447434,2
2013,5,8,0.28594483916008,2
2013,5,9,0.28594483916008,2
2013,5,10,0.28594483916008,2
2013,5,11,0.31029637806164,2
2013,5,12,0.31029637806164,2
2013,5,13,0.31029637806164,2
2013,5,14,0.324158992800022,2
2013,5,15,0.324158992800022,2
2013,5,16,0.324158992800022,2
2013,5,17,0.322343405866349,2
2013,5,18,0.322343405866349,2
2013,5,19,0.322343405866349,2
2013,5,20,0.322958425529871,2
2013,5,21,0.322958425529871,2
2013,5,22,0.322958425529871,2
2013,5,23,0.333918134832677,2
2013,6,0,0.333918134832677,2
2013,6,1,0.333918134832677,2
2013,6,2,0.332296610310012,2
2013,6,3,0.332296610310012,2
2013,6,4,0.332296610310012,2
2013,6,5,0.334101834709549,2
2013,6,6,0.334101834709549,2
2013,6,7,0.334101834709549,2
2013,6,8,0.353808374415992,2
2013,6,9,0.353808374415992,2
2013,6,10,0.353808374415992,2
2013,6,11,0.347068175481262,2
2013,6,12,0.347068175481262,2
2013,6,13,0.347068175481262,2
2013,6,14,0.347582731966497,2
2013,6,15,0.347582731966497,2
2013,6,16,0.347582731966497,2
2013,6,17,0.339269615277832,2
2013,6,18,0.339269615277832,2
2013,6,19,0.339269615277832,2
2013,6,20,0.335768357007861,2
2013,6,21,0.335768357007861,2
2013,6,22,0.335768357007861,2
2013,6,23,0.329225698370343,2
2013,7,0,0.329225698370343,2
2013,7,1,0.329225698370343,2
2013,7,2,0.320540310660285,2
2013,7,3,0.320540310660285,2
2013,7,4,0.320540310660285,2
2013,7,5,0.312701595921319,2
2013,7,6,0.312701595921319,2
2013,7,7,0.312701595921319,2
2013,7,8,0.298224280529184,2
2013,7,9,0.298224280529184,2
2013,7,10,0.298224280529184,2
2013,7,11,0.323183928274985,2
2013,7,12,0.323183928274985,2
2013,7,13,0.323183928274985,2
2013,7,14,0.32576660559169,2
2013,7,15,0.32576660559169,2
2013,7,16,0.32576660559169,2
2013,7,17,0.324136302194612,2
2013,7,18,0.324136302194612,2
2013,7,19,0.324136302194612,2
2013,7,20,0.32266265331893,2
2013,7,21,0.32266265331893,2
2013,7,22,0.32266265331893,2
2013,7,23,0.321214836619773,2
2013,8,0,0.321214836619773,2
2013,8,1,0.321214836619773,2
2013,8,2,0.319135853113702,2
2013,8,3,0.319135853113702,2
2013,8,4,0.319135853113702,2
2013,8,5,0.316040792408325,2
2013,8,6,0.316040792408325,2
2013,8,7,0.316040792408325,2
2013,8,8,0.311263256342999,2
2013,8,9,0.311263256342999,2
2013,8,10,0.311263256342999,2
2013,8,11,0.315212666222355,2
2013,8,12,0.315212666222355,2
2013,8,13,0.315212666222355,2
2013,8,14,0.313588303721293,2
2013,8,15,0.313588303721293,2
2013,8,16,0.313588303721293,2
2013,8,17,0.31384069801806,2
2013,8,18,0.31384069801806,2
2013,8,19,0.31384069801806,2
2013,8,20,0.312231690324697,2
2013,8,21,0.312231690324697,2
2013,8,22,0.312231690324697,2
2013,8,23,0.310835161128529,2
2013,9,0,0.310835161128529,2
2013,9,1,0.310835161128529,2
2013,9,2,0.311322139171605,2
2013,9,3,0.311322139171605,2
2013,9,4,0.311322139171605,2
2013,9,5,0.330513422738169,2
2013,9,6,0.330513422738169,2
2013,9,7,0.330513422738169,2
2013,9,8,0.339736413227002,2
2013,9,9,0.339736413227002,2
2013,9,10,0.339736413227002,2
2013,9,11,0.327704696599647,2
2013,9,12,0.327704696599647,2
2013,9,13,0.327704696599647,2
2013,9,14,0.322560638541452,2
2013,9,15,0.322560638541452,2
2013,9,16,0.322560638541452,2
2013,9,17,0.319849762673831,2
2013,9,18,0.319849762673831,2
2013,9,19,0.319849762673831,2
2013,9,20,0.317904670474471,2
2013,9,21,0.317904670474471,2
2013,9,22,0.317904670474471,2
2013,9,23,0.316269176193855,2
2013,10,0,0.316269176193855,2
2013,10,1,0.316269176193855,2
2013,10,2,0.314800506459529,2
