"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2011,1,0,16.99,1,0.07,0.02,0,0
2011,1,1,16.9,1,0.09,0.02,0,0
2011,1,2,16.81,1,0.11,0.02,0,0
2011,1,3,16.8,1,0.1,0.02,0,0
2011,1,4,16.8,1,0.1,0.01,0,0
2011,1,5,16.8,1,0.1,0.01,0,0
2011,1,6,17.24,0.9875,0.09,0.02,121.635,121.635
2011,1,7,18.66,0.9556,0.06,0.02,477.4025,477.4025
2011,1,8,20.21,0.8831,0.11,0.03,59.1635553618494,823.5225
2011,1,9,21.62,0.8025,0.14,0.03,60.3732530411193,1034.025
2011,1,10,22.68,0.7475,0.16,0.03,72.382947752673,1317.84
2011,1,11,23.2,0.7238,0.16,0.03,70.4382559458364,1313.675
2011,1,12,23.37,0.7144,0.16,0.03,60.080729070414,1128.035
2011,1,13,23.12,0.72,0.16,0.03,61.2090441509274,1141.55
2011,1,14,22.51,0.74,0.16,0.03,46.8967176325852,853.825
2011,1,15,21.53,0.7894,0.14,0.03,30.0253334072151,514.25
2011,1,16,20.44,0.8531,0.13,0.02,11.77958386675,163.965
2011,1,17,19.34,0.92,0.11,0.02,4.9725,4.9725
2011,1,18,18.69,0.9575,0.1,0.19,0,0
2011,1,19,18.29,0.9819,0.1,0.19,0,0
2011,1,20,18.15,0.9931,0.11,0.2,0,0
2011,1,21,18.16,1,0.12,0.24,0,0
2011,1,22,18.34,1,0.13,0.3,0,0
2011,1,23,18.55,1,0.15,0.32,0,0
2011,2,0,18.63,1,0.16,0.31,0,0
2011,2,1,18.69,1,0.16,0.32,0,0
2011,2,2,18.69,1,0.17,0.34,0,0
2011,2,3,18.61,1,0.17,0.32,0,0
2011,2,4,18.54,1,0.16,0.31,0,0
2011,2,5,18.47,1,0.16,0.31,0,0
2011,2,6,18.61,0.9988,0.16,0.31,89.335,89.335
2011,2,7,19.26,0.9906,0.15,0.33,328.525,328.525
2011,2,8,19.87,0.9694,0.15,0.42,51.449531706715,689.9025
2011,2,9,20.64,0.8969,0.17,0.58,54.3891538027375,920.635
2011,2,10,21.82,0.7931,0.19,0.77,63.0878768565999,1140.615
2011,2,11,22.11,0.7644,0.2,0.74,69.5503604457781,1290.0875
2011,2,12,22.06,0.7625,0.2,0.75,71.0493416822696,1327.275
2011,2,13,21.74,0.7725,0.19,0.62,57.9727629714735,1075.335
