"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2011,1,0,8.36,1,1.15,0,0,0
2011,1,1,8.23,1,1.13,0,0,0
2011,1,2,8.31,1,1.17,0,0,0
2011,1,3,8.12,1,1.13,0,0,0
2011,1,4,7.92,1,1.08,0,0,0
2011,1,5,7.97,1,1.17,0,0,0
2011,1,6,7.9,1,1.16,0,0,0
2011,1,7,7.93,1,1.08,0.31,9.1375,9.1375
2011,1,8,11.03,0.9919,1.57,0.28,13.1230304456432,182.665
2011,1,9,13.98,0.9056,2.67,0.19,28.1146303722105,481.525
2011,1,10,16.42,0.8325,3.25,0.15,43.5586237443524,793.05
2011,1,11,18.38,0.7412,3.7,0.16,48.6140185730355,906.6525
2011,1,12,19.64,0.6819,4.08,0.09,53.674713575377,1007.76
2011,1,13,20.11,0.65,4.29,0.01,38.8310540704319,724.2
2011,1,14,19.71,0.6562,3.99,0,30.5797412138808,556.75
2011,1,15,18.58,0.7119,2.89,0,20.149232005503,345.1
2011,1,16,17.74,0.7544,2.5,0,10.8330646861662,150.79
2011,1,17,16.34,0.82,2.42,0.01,8.84,8.84
2011,1,18,15.26,0.8894,1.91,0.01,0,0
2011,1,19,14.37,0.9475,1.19,0.01,0,0
2011,1,20,13.96,0.9669,0.86,0.02,0,0
2011,1,21,14.04,0.9575,1.08,0.03,0,0
2011,1,22,14.06,0.9575,1.66,0.02,0,0
2011,1,23,13.92,0.9669,2.25,0.08,0,0
2011,2,0,13.7,0.9775,2.43,0.31,0,0
2011,2,1,13.53,0.9806,2.48,0.87,0,0
2011,2,2,13.4,0.9806,2.49,1.6,0,0
2011,2,3,13.31,0.9806,2.44,2.32,0,0
2011,2,4,13.2,0.9812,2.27,2.56,0,0
2011,2,5,13.09,0.9825,2.12,2.56,0,0
2011,2,6,12.91,0.9825,2.07,2.36,0,0
2011,2,7,12.6,0.9812,1.98,0.18,7.99,7.99
2011,2,8,12.8,0.9644,2.4,0.14,2.46265546332271,33.0225
2011,2,9,12.8,0.9288,2.56,0.09,8.67484656949765,146.8375
2011,2,10,12.82,0.84,2.59,0.05,10.0891708573115,182.41
2011,2,11,13.15,0.7338,2.67,0.03,15.4658189098667,286.875
2011,2,12,14.23,0.6356,2.83,0.01,18.9442160803157,353.8975
2011,2,13,15.58,0.57,3.05,0.01,42.2045013807028,782.85
2011,2,14,16.51,0.5256,3.37,0,45.4811923921863,822.29
2011,2,15,16.02,0.5,3.65,0,34.1419865852472,577.915
2011,2,16,13.91,0.4838,3.54,0,19.6188382470625,263.075
2011,2,17,10.25,0.5162,2.78,0,21.335,21.335
2011,2,18,7.46,0.5562,2.28,0,0,0
2011,2,19,5.58,0.6125,1.68,0,0,0
2011,2,20,4.09,0.6675,1.44,0,0,0
2011,2,21,3.08,0.7,1.42,0,0,0
2011,2,22,2.13,0.7356,1.44,0,0,0
2011,2,23,1.27,0.7706,1.54,0,0,0
2011,3,0,0.46,0.8088,1.62,0,0,0
2011,3,1,-0.41,0.8575,1.53,0,0,0
2011,3,2,-1.27,0.9088,1.32,0,0,0
2011,3,3,-2.02,0.945,1.2,0,0,0
2011,3,4,-2.59,0.9619,1.22,0,0,0
2011,3,5,-3.07,0.9725,1.24,0,0,0
2011,3,6,-3.55,0.9812,1.17,0,0,0
2011,3,7,-3.8,0.9681,1.12,0,0.260143586545387,3.4
