"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2012,1,0,17.51,0.9375,1.93,0,0,0
2012,1,1,17.31,0.9588,1.87,0,0,0
2012,1,2,17.26,0.9606,1.77,0,0,0
2012,1,3,17.37,0.9494,1.61,0,0,0
2012,1,4,17.51,0.9375,1.3,0,0,0
2012,1,5,17.73,0.9219,0.9,0,0,0
2012,1,6,17.88,0.9094,0.62,0,0,0
2012,1,7,17.83,0.9062,0.68,0,4.30278929431617,56.1
2012,1,8,19.19,0.8669,0.93,0,22.8892228651932,399.84
2012,1,9,21.7,0.7038,0.91,0,41.038711803261,768.6125
2012,1,10,23.53,0.605,0.63,0,54.5843425268373,1051.6625
2012,1,11,24.17,0.5838,0.73,0,61.9484567503781,1208.615
2012,1,12,24.55,0.5756,0.84,0,59.1941702111269,1159.1025
2012,1,13,24.75,0.5712,0.94,0,59.247279228384,1155.915
2012,1,14,24.73,0.5662,0.94,0,49.5395095763876,954.465
2012,1,15,24.41,0.5675,0.77,0,34.3513419561938,643.365
2012,1,16,23.9,0.5919,0.43,0,18.3687959855664,320.875
2012,1,17,22.87,0.6462,0.42,0,2.28830157924996,29.835
2012,1,18,22.28,0.6381,0.64,0,0,0
2012,1,19,21.91,0.6306,0.72,0,0,0
2012,1,20,21.42,0.6531,0.71,0,0,0
2012,1,21,20.71,0.6944,0.8,0,0,0
2012,1,22,19.98,0.7288,1.09,0,0,0
2012,1,23,18.88,0.7725,1.34,0,0,0
2012,2,0,17.8,0.82,1.48,0,0,0
2012,2,1,16.92,0.86,1.51,0,0,0
2012,2,2,16.02,0.9081,1.6,0,0,0
2012,2,3,15.16,0.9606,1.74,0,0,0
2012,2,4,14.51,1,1.9,0,0,0
2012,2,5,14.12,1,2,0,0,0
2012,2,6,13.89,1,2.04,0,0,0
2012,2,7,14.52,1,2.03,0,4.15126013565715,54.1875
2012,2,8,17.43,0.8981,2.57,0,22.2675562529739,389.0875
2012,2,9,19.9,0.7888,2.53,0,41.7946822625919,726.75
2012,2,10,22.57,0.6731,3.31,0,54.492865642442,1001.215
2012,2,11,23.71,0.6506,3.5,0,55.8416817400947,1055.275
2012,2,12,24.25,0.6431,3.87,0,41.255170991002,784.125
2012,2,13,24.19,0.6488,4.4,0.01,32.6067329421679,617.3975
2012,2,14,23.55,0.65,4.96,0.01,26.9387983540846,500.0125
2012,2,15,22.55,0.615,5.31,0.01,20.2673120046395,347.3525
2012,2,16,21.29,0.5456,5.13,0.01,11.8820303596383,165.75
2012,2,17,19.3,0.5206,4.34,0,25.415,25.415
2012,2,18,17.73,0.5312,4.22,0,0,0
2012,2,19,16.47,0.5406,5.06,0,0,0
2012,2,20,14.96,0.5125,6.47,0,0,0
2012,2,21,13.77,0.5369,5.56,0,0,0
2012,2,22,12.44,0.5912,4.07,0,0,0
2012,2,23,11.96,0.6438,4.51,0,0,0
2012,3,0,11.12,0.725,4.71,0,0,0
2012,3,1,10.31,0.7806,4.94,0,0,0
2012,3,2,9.61,0.8262,4.67,0,0,0
2012,3,3,9.15,0.8494,4.47,0,0,0
2012,3,4,9.54,0.7475,5.44,0,0,0
2012,3,5,9.77,0.6738,6.17,0,0,0
2012,3,6,9.56,0.6188,7.12,0,0,0
2012,3,7,8.48,0.5775,8.03,0,42.585,42.585
2012,3,8,7.9,0.5094,8.6,0,27.7970260712855,388.6625
2012,3,9,8.1,0.4294,8.62,0,44.8719328259151,769.59
2012,3,10,8.8,0.3562,8.41,0,59.4968631376832,1084.09
2012,3,11,9.48,0.315,7.92,0,68.3344301355568,1275.2125
2012,3,12,10.04,0.2975,7.37,0,70.3136484795532,1320.9
2012,3,13,10.42,0.2944,6.84,0,66.7903293646217,1246.3975
2012,3,14,10.56,0.2956,6.2,0,57.689192252796,1051.1525
2012,3,15,10.42,0.3,5.51,0,43.6180561962534,748.085
2012,3,16,9.78,0.3125,4.81,0,27.3378196326302,367.625
2012,3,17,7.77,0.4006,3.35,0,37.5275,37.5275
2012,3,18,6.48,0.4606,2.98,0,0,0
2012,3,19,6.01,0.4762,2.91,0,0,0
2012,3,20,5.62,0.4875,2.89,0,0,0
2012,3,21,5.26,0.4975,2.88,0,0,0
2012,3,22,4.89,0.5106,2.91,0,0,0
2012,3,23,4.56,0.5275,3.04,0,0,0
2012,4,0,4.31,0.5494,3.23,0,0,0
2012,4,1,4.12,0.5769,3.47,0,0,0
2012,4,2,3.99,0.6081,3.74,0,0,0
2012,4,3,3.85,0.6425,3.92,0,0,0
2012,4,4,3.69,0.6769,4.07,0,0,0
2012,4,5,3.34,0.7188,4.04,0,0,0
2012,4,6,2.86,0.7756,4.01,0,0,0
2012,4,7,3.05,0.7894,4.1,0,58.4375,58.4375
2012,4,8,4.76,0.7275,4,0,31.1780231131532,420.5375
2012,4,9,7.96,0.6412,3.66,0,46.915786128687,795.4725
2012,4,10,11.33,0.6025,3.51,0,56.6979766249805,1052.8525
2012,4,11,13.35,0.5738,3.22,0,65.6255926851798,1243.04
2012,4,12,14.85,0.5431,3.03,0,69.186462518773,1317.84
2012,4,13,15.8,0.5238,2.92,0,65.4021471460838,1238.875
2012,4,14,16.25,0.5162,2.87,0,56.4240384506607,1047.8375
2012,4,15,16.19,0.5219,2.89,0,42.1325858186047,745.45
2012,4,16,15.45,0.5506,2.69,0,21.1842782359734,370.3875
2012,4,17,12.79,0.6531,2.02,0,2.8966900167244,37.91
2012,4,18,11.49,0.6975,2.17,0,0,0
2012,4,19,10.92,0.715,2.12,0,0,0
2012,4,20,10.39,0.7231,2,0,0,0
2012,4,21,9.87,0.7169,1.94,0,0,0
2012,4,22,9.28,0.6975,1.95,0,0,0
2012,4,23,8.53,0.6744,2.08,0,0,0
2012,5,0,7.83,0.6462,2.29,0,0,0
2012,5,1,7.18,0.6262,2.51,0,0,0
2012,5,2,6.51,0.6125,2.76,0,0,0
2012,5,3,5.81,0.6044,3.04,0,0,0
2012,5,4,5.17,0.6088,3.15,0,0,0
2012,5,5,4.69,0.6219,3.16,0,0,0
2012,5,6,4.33,0.645,3.16,0,0,0
2012,5,7,4.57,0.6569,3.45,0,4.45228908412516,58.3525
2012,5,8,6.35,0.6112,3.67,0,24.0201054957745,420.1125
2012,5,9,8.87,0.5575,3.19,0,42.4240353450884,795.09
2012,5,10,12.37,0.45,3.49,0,56.4386734761606,1087.915
2012,5,11,15.07,0.3481,4.03,0,64.5295745275877,1259.4875
2012,5,12,16.82,0.31,3.99,0,63.2001237553236,1238.025
2012,5,13,17.47,0.3512,3.53,0,62.54371416082,1220.7275
2012,5,14,17.57,0.4119,2.93,0,53.9296020480853,1039.55
2012,5,15,17.36,0.4656,2.39,0,39.4306781366473,738.99
2012,5,16,16.65,0.5669,1.43,0,21.116309231996,369.325
2012,5,17,14.9,0.6019,1.02,0,3.08709337806785,40.46
2012,5,18,14.9,0.5706,0.85,0,0,0
2012,5,19,14.3,0.6019,0.8,0,0,0
2012,5,20,13.68,0.6125,1.19,0,0,0
2012,5,21,12.6,0.62,1.73,0,0,0
2012,5,22,11.52,0.675,1.94,0,0,0
2012,5,23,10.7,0.7369,2.02,0,0,0
2012,6,0,10.03,0.8038,1.99,0,0,0
2012,6,1,9.48,0.8725,1.9,0,0,0
2012,6,2,9.03,0.9394,1.82,0,0,0
2012,6,3,8.69,0.9981,1.75,0,0,0
