"year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
2010,1,0,15.07,1,0.58,0.06,0,0
2010,1,1,14.9,1,0.55,0.12,0,0
2010,1,2,14.66,1,0.51,0.33,0,0
2010,1,3,14.3,1,0.47,0.56,0,0
2010,1,4,13.93,1,0.54,0.39,0,0
2010,1,5,13.75,1,0.63,0.45,0,0
2010,1,6,13.77,0.9856,0.87,0.28,0,0
2010,1,7,13.38,0.9806,0.97,0.04,3.91096678725828,7.99
2010,1,8,12.96,0.9788,1.71,0.55,1.62032200841746,24.65
2010,1,9,12.19,0.9681,1.84,2.46,2.10012738810271,37.1025
2010,1,10,11.48,0.9481,2.24,4.62,5.18825414895849,96.2625
2010,1,11,11.15,0.9319,2.26,4.79,8.13898952921814,154.0625
2010,1,12,11.6,0.8931,2.21,2.5,29.1597432180724,570.9875
2010,1,13,12.38,0.8175,2.31,0.78,44.9397518376926,876.775
2010,1,14,12.9,0.7475,2.33,0.12,42.9042417517472,826.625
2010,1,15,12.92,0.7188,2.21,0,33.9474220943757,635.8
2010,1,16,12.08,0.7519,1.93,0,16.6535640425433,290.9125
2010,1,17,10.52,0.8369,1.39,0.01,2.24266593521934,29.24
2010,1,18,9.8,0.8556,1.44,0,0,0
2010,1,19,8.94,0.8638,1.33,0,0,0
2010,1,20,7.58,0.8956,1.06,0,0,0
2010,1,21,6.32,0.9456,0.87,0,0,0
2010,1,22,5.63,0.9556,0.99,0,0,0
2010,1,23,4.95,0.9456,1.07,0,0,0
2010,2,0,4.1,0.9381,1.03,0,0,0
2010,2,1,3.36,0.9331,1.07,0,0,0
2010,2,2,2.69,0.9306,1.14,0,0,0
2010,2,3,1.95,0.9381,1.08,0,0,0
2010,2,4,1.26,0.9494,0.99,0,0,0
2010,2,5,0.65,0.9581,0.94,0,0,0
2010,2,6,0.15,0.9619,0.92,0,0,0
2010,2,7,-0.02,0.945,0.99,0,1.68329528638019,21.9725
2010,2,8,1.86,0.7906,1.79,0,18.0475442268778,315.35
2010,2,9,4.2,0.6294,2.01,0,36.5855918471186,685.3125
