"year","doy","hour","swc","soiltype"
2014,1,0,0.235577087571279,1
2014,1,1,0.235577087571279,1
2014,1,2,0.235573679375579,1
2014,1,3,0.235573679375579,1
2014,1,4,0.235573679375579,1
2014,1,5,0.235534082029409,1
2014,1,6,0.235534082029409,1
2014,1,7,0.235534082029409,1
2014,1,8,0.234940778618075,1
2014,1,9,0.234940778618075,1
2014,1,10,0.234940778618075,1
2014,1,11,0.233945059041439,1
2014,1,12,0.233945059041439,1
2014,1,13,0.233945059041439,1
2014,1,14,0.233073292339357,1
2014,1,15,0.233073292339357,1
2014,1,16,0.233073292339357,1
2014,1,17,0.233138993160413,1
2014,1,18,0.233138993160413,1
2014,1,19,0.233138993160413,1
2014,1,20,0.233233894797481,1
2014,1,21,0.233233894797481,1
2014,1,22,0.233233894797481,1
2014,1,23,0.233257136736031,1
2014,2,0,0.233257136736031,1
2014,2,1,0.233257136736031,1
2014,2,2,0.233257135606694,1
2014,2,3,0.233257135606694,1
2014,2,4,0.233257135606694,1
2014,2,5,0.240347251436516,1
2014,2,6,0.240347251436516,1
2014,2,7,0.240347251436516,1
2014,2,8,0.256987999959751,1
2014,2,9,0.256987999959751,1
2014,2,10,0.256987999959751,1
2014,2,11,0.269968008711813,1
2014,2,12,0.269968008711813,1
2014,2,13,0.269968008711813,1
2014,2,14,0.298014325079605,1
2014,2,15,0.298014325079605,1
2014,2,16,0.298014325079605,1
2014,2,17,0.288795776516644,1
2014,2,18,0.288795776516644,1
2014,2,19,0.288795776516644,1
2014,2,20,0.281515530650784,1
2014,2,21,0.281515530650784,1
2014,2,22,0.281515530650784,1
2014,2,23,0.277770878240066,1
2014,3,0,0.277770878240066,1
2014,3,1,0.277770878240066,1
2014,3,2,0.275226961719826,1
2014,3,3,0.275226961719826,1
2014,3,4,0.275226961719826,1
2014,3,5,0.27331519089903,1
2014,3,6,0.27331519089903,1
2014,3,7,0.27331519089903,1
2014,3,8,0.271193947172173,1
2014,3,9,0.271193947172173,1
2014,3,10,0.271193947172173,1
2014,3,11,0.269089144455119,1
2014,3,12,0.269089144455119,1
2014,3,13,0.269089144455119,1
2014,3,14,0.267295859023613,1
2014,3,15,0.267295859023613,1
2014,3,16,0.267295859023613,1
2014,3,17,0.266454964418286,1
2014,3,18,0.266454964418286,1
2014,3,19,0.266454964418286,1
2014,3,20,0.265821838348766,1
2014,3,21,0.265821838348766,1
2014,3,22,0.265821838348766,1
2014,3,23,0.265137979505466,1
2014,4,0,0.265137979505466,1
2014,4,1,0.265137979505466,1
2014,4,2,0.264458158380277,1
2014,4,3,0.264458158380277,1
2014,4,4,0.264458158380277,1
2014,4,5,0.263787470649518,1
2014,4,6,0.263787470649518,1
2014,4,7,0.263787470649518,1
2014,4,8,0.262738521091711,1
2014,4,9,0.262738521091711,1
2014,4,10,0.262738521091711,1
2014,4,11,0.261817556217353,1
2014,4,12,0.261817556217353,1
2014,4,13,0.261817556217353,1
2014,4,14,0.260979627394127,1
2014,4,15,0.260979627394127,1
2014,4,16,0.260979627394127,1
2014,4,17,0.260492757731267,1
2014,4,18,0.260492757731267,1
2014,4,19,0.260492757731267,1
2014,4,20,0.260098682186554,1
2014,4,21,0.260098682186554,1
2014,4,22,0.260098682186554,1
2014,4,23,0.259689611589922,1
2014,5,0,0.259689611589922,1
2014,5,1,0.259689611589922,1
2014,5,2,0.259271887187406,1
2014,5,3,0.259271887187406,1
2014,5,4,0.259271887187406,1
2014,5,5,0.259006437402233,1
2014,5,6,0.259006437402233,1
2014,5,7,0.259006437402233,1
2014,5,8,0.258806070330332,1
2014,5,9,0.258806070330332,1
2014,5,10,0.258806070330332,1
2014,5,11,0.259524064155127,1
2014,5,12,0.259524064155127,1
2014,5,13,0.259524064155127,1
2014,5,14,0.260165314517749,1
2014,5,15,0.260165314517749,1
2014,5,16,0.260165314517749,1
2014,5,17,0.259673831230921,1
2014,5,18,0.259673831230921,1
2014,5,19,0.259673831230921,1
2014,5,20,0.261936788291062,1
2014,5,21,0.261936788291062,1
2014,5,22,0.261936788291062,1
2014,5,23,0.260961404392255,1
2014,6,0,0.260961404392255,1
2014,6,1,0.260961404392255,1
2014,6,2,0.260788642770143,1
2014,6,3,0.260788642770143,1
2014,6,4,0.260788642770143,1
2014,6,5,0.262579881266238,1
