"year","doy","hour","solar","temp","rh","windspeed","precip","solardiff"
2008,1,0,0,-8.69280090332029,0.965356259652496,8.27475240896825,0.0218098958333333,0
2008,1,1,0,-9.61296859596573,0.709143873586022,8.27475240896825,0.0218098958333333,0
2008,1,2,0,-10.3190380999989,1,8.27475240896825,0.0218098958333333,0
2008,1,3,0,-10.762891945555,1,8.27475240896825,0.0218098958333333,0
2008,1,4,0,-10.9142822265625,1,8.27475240896825,0.0218098958333333,0
2008,1,5,0,-10.762891945555,1,8.27475240896825,0.0218098958333333,0
2008,1,6,0,-10.3190380999989,1,8.27475240896825,0.0218098958333333,0
2008,1,7,0,-9.61296859596573,1,8.27475240896825,0.0218098958333333,0
2008,1,8,66.6216920418746,-8.69280090332029,1,8.27475240896825,0.0218098958333333,7.27341069246243
2008,1,9,164.89995060801,-7.62124292966736,1,8.27475240896825,0.0218098958333333,10.6595413851591
2008,1,10,200.916478995093,-6.4713195800781,1,8.27475240896825,0.0218098958333333,11.6799763114701
2008,1,11,215.810718994613,-5.32139623048885,1,8.27475240896825,0.0218098958333333,12.0821229012873
2008,1,12,220.020299991101,-4.24983825683591,1,8.27475240896825,0.0218098958333333,12.1939626170171
2008,1,13,215.810718994613,-3.32967056419047,0.702601747538017,8.27475240896825,0.0218098958333333,12.0821229012873
2008,1,14,200.916478995093,-2.62360106015729,0.619478565968762,8.27475240896825,0.0218098958333333,11.6799763114701
2008,1,15,164.89995060801,-2.17974721460122,0.845612880515526,8.27475240896825,0.0218098958333333,10.6595413851591
2008,1,16,66.6216920418746,-2.02835693359373,1,8.27475240896825,0.0218098958333333,7.27341069246243
2008,1,17,0,-2.17974721460122,0.600674385494049,8.27475240896825,0.0218098958333333,0
2008,1,18,0,-2.62360106015729,0.32368662479937,8.27475240896825,0.0218098958333333,0
2008,1,19,0,-3.32967056419047,0.345543224953062,8.27475240896825,0.0218098958333333,0
2008,1,20,0,-4.24983825683591,0.683547165708582,8.27475240896825,0.0218098958333333,0
2008,1,21,0,-5.32139623048885,0.966238186405497,8.27475240896825,0.0218098958333333,0
2008,1,22,0,-6.4713195800781,0.848539995539629,8.27475240896825,0.0218098958333333,0
2008,1,23,0,-7.62124292966736,0.540489970403587,8.27475240896825,0.0218098958333333,0
2008,2,0,0,-11.4036239624023,0.913309401881933,5.81518710951335,0.00227864583333333,0
2008,2,1,0,-12.1136100005382,1,5.81518710951335,0.00227864583333333,0
2008,2,2,0,-12.6584014486882,1,5.81518710951335,0.00227864583333333,0
2008,2,3,0,-13.0008716699712,1,5.81518710951335,0.00227864583333333,0
2008,2,4,0,-13.1176818847656,1,5.81518710951335,0.00227864583333333,0
2008,2,5,0,-13.0008716699712,0.583264309030321,5.81518710951335,0.00227864583333333,0
2008,2,6,0,-12.6584014486882,1,5.81518710951335,0.00227864583333333,0
2008,2,7,0,-12.1136100005382,1,5.81518710951335,0.00227864583333333,0
2008,2,8,188.908058896143,-11.4036239624023,1,5.81518710951335,0.00227864583333333,20.4326300866348
2008,2,9,461.789844617795,-10.576827709472,1,5.81518710951335,0.00227864583333333,29.8049473439399
2008,2,10,561.855288139052,-9.68956604003904,1,5.81518710951335,0.00227864583333333,32.6378448434367
2008,2,11,603.268051313841,-8.80230437060609,1,5.81518710951335,0.00227864583333333,33.7555009115643
2008,2,12,614.976299975151,-7.97550811767576,1,5.81518710951335,0.00227864583333333,34.066454890253
2008,2,13,603.268051313841,-7.26552207953984,1,5.81518710951335,0.00227864583333333,33.7555009115643
2008,2,14,561.855288139052,-6.72073063138989,1,5.81518710951335,0.00227864583333333,32.6378448434367
2008,2,15,461.789844617795,-6.37826041010689,1,5.81518710951335,0.00227864583333333,29.8049473439399
2008,2,16,188.908058896143,-6.26145019531248,0.358543330063096,5.81518710951335,0.00227864583333333,20.4326300866348
2008,2,17,0,-6.37826041010689,0.325410053037703,5.81518710951335,0.00227864583333333,0
2008,2,18,0,-6.72073063138989,0.81338188151941,5.81518710951335,0.00227864583333333,0
2008,2,19,0,-7.26552207953984,0.752191992399062,5.81518710951335,0.00227864583333333,0
2008,2,20,0,-7.97550811767576,1,5.81518710951335,0.00227864583333333,0
2008,2,21,0,-8.80230437060609,1,5.81518710951335,0.00227864583333333,0
2008,2,22,0,-9.68956604003904,1,5.81518710951335,0.00227864583333333,0
2008,2,23,0,-10.576827709472,1,5.81518710951335,0.00227864583333333,0
2008,3,0,0,-8.59240570068357,1,4.29908544515721,0,0
2008,3,1,0,-9.31528534946465,0.471522401372128,4.29908544515721,0,0
2008,3,2,0,-9.86997041303512,1,4.29908544515721,0,0
2008,3,3,0,-10.2186600209731,1,4.29908544515721,0,0
2008,3,4,0,-10.3375915527344,1,4.29908544515721,0,0
2008,3,5,0,-10.2186600209731,1,4.29908544515721,0,0
2008,3,6,0,-9.86997041303512,1,4.29908544515721,0,0
2008,3,7,0,-9.31528534946465,1,4.29908544515721,0,0
2008,3,8,236.149771930432,-8.59240570068357,1,4.29908544515721,0,25.2908167667675
2008,3,9,569.6937673813,-7.75059452014121,0.835861748868632,4.29908544515721,0,36.708034921527
2008,3,10,692.089134353093,-6.84721984863279,0.953699278024994,4.29908544515721,0,40.1702138365008
2008,3,11,742.785410967481,-5.94384517712437,1,4.29908544515721,0,41.5377632597998
2008,3,12,757.123199969439,-5.10203399658201,1,4.29908544515721,0,41.9184093435405
