"year","doy","hour","solar","temp","rh","windspeed","precip","solardiff"
2003,1,0,0,-2.76157226562498,0.815691630444667,6.2989840941594,0.000651041666666667,0
2003,1,1,0,-3.57725746926301,1,6.2989840941594,0.000651041666666667,0
2003,1,2,0,-4.20315473970959,1,6.2989840941594,0.000651041666666667,0
2003,1,3,0,-4.59661021232792,1,6.2989840941594,0.000651041666666667,0
2003,1,4,0,-4.73081054687498,1,6.2989840941594,0.000651041666666667,0
2003,1,5,0,-4.59661021232792,1,6.2989840941594,0.000651041666666667,0
2003,1,6,0,-4.20315473970959,1,6.2989840941594,0.000651041666666667,0
2003,1,7,0,-3.57725746926301,1,6.2989840941594,0.000651041666666667,0
2003,1,8,220.962885459799,-2.76157226562498,1,6.2989840941594,0.000651041666666667,24.1235814414694
2003,1,9,546.920496639777,-1.81168672743989,0.595741495606065,6.2989840941594,0.000651041666666667,35.3542960251212
2003,1,10,666.375824067552,-0.792333984374977,0.321284542863697,6.2989840941594,0.000651041666666667,38.7387529314381
2003,1,11,715.775263591786,0.227018758689931,0.319194247066037,6.2989840941594,0.000651041666666667,40.0725447962255
2003,1,12,729.737099970486,1.17690429687502,0.361218456426988,6.2989840941594,0.000651041666666667,40.4434814317155
2003,1,13,715.775263591786,1.99258950051306,0.31177834177969,6.2989840941594,0.000651041666666667,40.0725447962255
2003,1,14,666.375824067552,2.61848677095963,0.272177041332865,6.2989840941594,0.000651041666666667,38.7387529314381
2003,1,15,546.920496639777,3.01194224357796,0.467823778330074,6.2989840941594,0.000651041666666667,35.3542960251212
2003,1,16,220.962885459799,3.14614257812502,0.292478721197063,6.2989840941594,0.000651041666666667,24.1235814414694
2003,1,17,0,3.01194224357796,0.309098604943623,6.2989840941594,0.000651041666666667,0
2003,1,18,0,2.61848677095963,0.4387191105936,6.2989840941594,0.000651041666666667,0
2003,1,19,0,1.99258950051306,0.479609137072214,6.2989840941594,0.000651041666666667,0
2003,1,20,0,1.17690429687502,0.373552343403556,6.2989840941594,0.000651041666666667,0
2003,1,21,0,0.227018758689932,0.311809631474981,6.2989840941594,0.000651041666666667,0
2003,1,22,0,-0.792333984374976,0.222443940348746,6.2989840941594,0.000651041666666667,0
2003,1,23,0,-1.81168672743989,0.326055627866111,6.2989840941594,0.000651041666666667,0
2003,2,0,0,-2.77728118896482,0.677280315221911,3.48293383952777,0.162109375,0
2003,2,1,0,-3.12125301510999,0.538567396708674,3.48293383952777,0.162109375,0
2003,2,2,0,-3.38519188041558,0.46259964252352,3.48293383952777,0.162109375,0
2003,2,3,0,-3.55111078739063,0.966736630570827,3.48293383952777,0.162109375,0
2003,2,4,0,-3.60770263671873,0.979177307586879,3.48293383952777,0.162109375,0
2003,2,5,0,-3.55111078739063,0.813782384328618,3.48293383952777,0.162109375,0
2003,2,6,0,-3.38519188041558,1,3.48293383952777,0.162109375,0
2003,2,7,0,-3.12125301510999,1,3.48293383952777,0.162109375,0
2003,2,8,130.349994289818,-2.77728118896482,1,3.48293383952777,0.162109375,14.0988861496009
2003,2,9,318.643386421746,-2.37671751349155,1,3.48293383952777,0.162109375,20.5659554112872
2003,2,10,387.690361271955,-1.94685974121091,0.636804315835929,3.48293383952777,0.162109375,22.5207061775637
2003,2,11,416.26592059379,-1.51700196893028,0.31383711018183,3.48293383952777,0.162109375,23.2919091794352
2003,2,12,424.344824982854,-1.11643829345701,0.685182029940866,3.48293383952777,0.162109375,23.5064730767264
2003,2,13,416.26592059379,-0.77246646731184,0.410053275064129,3.48293383952777,0.162109375,23.2919091794352
2003,2,14,387.690361271955,-0.508527602006245,0.571291341934723,3.48293383952777,0.162109375,22.5207061775637
2003,2,15,318.643386421746,-0.342608695031203,0.512108318250682,3.48293383952777,0.162109375,20.5659554112872
2003,2,16,130.349994289818,-0.286016845703102,0.7223345793775,3.48293383952777,0.162109375,14.0988861496009
2003,2,17,0,-0.342608695031203,0.599890441300222,3.48293383952777,0.162109375,0
2003,2,18,0,-0.508527602006245,0.438262551479336,3.48293383952777,0.162109375,0
2003,2,19,0,-0.77246646731184,0.596453389881515,3.48293383952777,0.162109375,0
2003,2,20,0,-1.11643829345701,0.883702930843937,3.48293383952777,0.162109375,0
2003,2,21,0,-1.51700196893028,0.696023877795976,3.48293383952777,0.162109375,0
2003,2,22,0,-1.94685974121091,0.572229962283723,3.48293383952777,0.162109375,0
2003,2,23,0,-2.37671751349155,0.679519574308647,3.48293383952777,0.162109375,0
2003,3,0,0,-5.37087097167966,0.997520877853703,3.3732660143421,0,0
2003,3,1,0,-5.99576233975623,1,3.3732660143421,0,0
2003,3,2,0,-6.47525835103647,1,3.3732660143421,0,0
2003,3,3,0,-6.77668214475626,1,3.3732660143421,0,0
2003,3,4,0,-6.87949218749998,1,3.3732660143421,0,0
2003,3,5,0,-6.77668214475626,0.989806671120741,3.3732660143421,0,0
2003,3,6,0,-6.47525835103647,0.882473479966273,3.3732660143421,0,0
2003,3,7,0,-5.99576233975623,0.500961758380328,3.3732660143421,0,0
2003,3,8,227.89847576554,-5.37087097167966,0.717488215686306,3.3732660143421,0,24.4071317321019
2003,3,9,549.788128855674,-4.64316956085939,0.833243213534817,3.3732660143421,0,35.4254214966114
2003,3,10,667.906886056307,-3.86224975585935,1,3.3732660143421,0,38.7666286089459
2003,3,11,716.831786863795,-3.08132995085932,1,3.3732660143421,0,40.0863945632222
2003,3,12,730.668599970507,-2.35362854003904,0.951172657204022,3.3732660143421,0,40.4537405131314
2003,3,13,716.831786863795,-1.72873717196248,0.679571792588836,3.3732660143421,0,40.0863945632222
2003,3,14,667.906886056307,-1.24924116068224,1,3.3732660143421,0,38.7666286089459
2003,3,15,549.788128855674,-0.947817366962444,0.849545810882107,3.3732660143421,0,35.4254214966114
2003,3,16,227.89847576554,-0.845007324218727,0.715242510267972,3.3732660143421,0,24.4071317321019
2003,3,17,0,-0.947817366962444,0.954484702824265,3.3732660143421,0,0
2003,3,18,0,-1.24924116068224,1,3.3732660143421,0,0
2003,3,19,0,-1.72873717196248,0.443241056082825,3.3732660143421,0,0
2003,3,20,0,-2.35362854003904,0.280626843453814,3.3732660143421,0,0
2003,3,21,0,-3.08132995085932,0.675613124254709,3.3732660143421,0,0
2003,3,22,0,-3.86224975585935,1,3.3732660143421,0,0
2003,3,23,0,-4.64316956085939,1,3.3732660143421,0,0
2003,4,0,0,-5.86614074707029,1,2.62356138729117,0.091796875,0
2003,4,1,0,-6.72553149855699,1,2.62356138729117,0.091796875,0
2003,4,2,0,-7.38496521539225,1,2.62356138729117,0.091796875,0
2003,4,3,0,-7.7995025795395,1,2.62356138729117,0.091796875,0
2003,4,4,0,-7.94089355468748,1,2.62356138729117,0.091796875,0
2003,4,5,0,-7.7995025795395,1,2.62356138729117,0.091796875,0
2003,4,6,0,-7.38496521539225,1,2.62356138729117,0.091796875,0
2003,4,7,0,-6.72553149855699,1,2.62356138729117,0.091796875,0
2003,4,8,168.499251467087,-5.86614074707029,1,2.62356138729117,0.091796875,17.8585604486209
2003,4,9,400.878403027696,-4.86535902043561,1,2.62356138729117,0.091796875,25.784554101337
2003,4,10,486.218096356099,-3.7913879394531,1,2.62356138729117,0.091796875,28.1963957995312
2003,4,11,521.597473491075,-2.71741685847059,1,2.62356138729117,0.091796875,29.1502799380854
2003,4,12,531.607049978565,-1.71663513183591,1,2.62356138729117,0.091796875,29.4159105957468
2003,4,13,521.597473491075,-0.857244380349219,1,2.62356138729117,0.091796875,29.1502799380854
2003,4,14,486.218096356099,-0.197810663513957,1,2.62356138729117,0.091796875,28.1963957995312
2003,4,15,400.878403027696,0.21672670063329,0.865710711324241,2.62356138729117,0.091796875,25.784554101337
2003,4,16,168.499251467087,0.358117675781273,0.64497628030348,2.62356138729117,0.091796875,17.8585604486209
2003,4,17,0,0.21672670063329,0.961914611212296,2.62356138729117,0.091796875,0
2003,4,18,0,-0.197810663513956,1,2.62356138729117,0.091796875,0
2003,4,19,0,-0.857244380349219,1,2.62356138729117,0.091796875,0
2003,4,20,0,-1.71663513183591,1,2.62356138729117,0.091796875,0
2003,4,21,0,-2.71741685847059,1,2.62356138729117,0.091796875,0
2003,4,22,0,-3.7913879394531,1,2.62356138729117,0.091796875,0
2003,4,23,0,-4.86535902043561,1,2.62356138729117,0.091796875,0
2003,5,0,0,-0.289991760253884,1,2.36235266962801,0.00390625,0
2003,5,1,0,-0.381103448614317,1,2.36235266962801,0.00390625,0
2003,5,2,0,-0.451015906013606,0.953832263747572,2.36235266962801,0.00390625,0
2003,5,3,0,-0.494964714015787,1,2.36235266962801,0.00390625,0
2003,5,4,0,-0.509954833984352,1,2.36235266962801,0.00390625,0
2003,5,5,0,-0.494964714015787,1,2.36235266962801,0.00390625,0
2003,5,6,0,-0.451015906013606,1,2.36235266962801,0.00390625,0
2003,5,7,0,-0.381103448614317,1,2.36235266962801,0.00390625,0
2003,5,8,129.112835869468,-0.289991760253884,1,2.36235266962801,0.00390625,13.5358130225743
2003,5,9,302.744070731096,-0.183889951924885,1,2.36235266962801,0.00390625,19.4358492225796
2003,5,10,366.565459662935,-0.0700286865234148,1,2.36235266962801,0.00390625,21.2378438487019
2003,5,11,393.049239497167,0.0438325788780558,1,2.36235266962801,0.00390625,21.9515013126079
2003,5,12,400.544999983868,0.149934387207054,1,2.36235266962801,0.00390625,22.1503350842759
2003,5,13,393.049239497167,0.241046075567487,1,2.36235266962801,0.00390625,21.9515013126079
2003,5,14,366.565459662935,0.310958532966776,1,2.36235266962801,0.00390625,21.2378438487019
2003,5,15,302.744070731096,0.354907340968958,1,2.36235266962801,0.00390625,19.4358492225796
2003,5,16,129.112835869468,0.369897460937523,1,2.36235266962801,0.00390625,13.5358130225743
2003,5,17,0,0.354907340968958,1,2.36235266962801,0.00390625,0
2003,5,18,0,0.310958532966776,1,2.36235266962801,0.00390625,0
2003,5,19,0,0.241046075567487,1,2.36235266962801,0.00390625,0
2003,5,20,0,0.149934387207054,1,2.36235266962801,0.00390625,0
2003,5,21,0,0.0438325788780559,1,2.36235266962801,0.00390625,0
2003,5,22,0,-0.0700286865234147,1,2.36235266962801,0.00390625,0
