"year","doy","hour","swc","soiltype"
2010,1,0,0.310128694823788,3
2010,1,1,0.30976369558567,3
2010,1,2,0.30976369558567,3
2010,1,3,0.30976369558567,3
2010,1,4,0.309456478815307,3
2010,1,5,0.309456478815307,3
2010,1,6,0.309456478815307,3
2010,1,7,0.309185013273576,3
2010,1,8,0.309185013273576,3
2010,1,9,0.309185013273576,3
2010,1,10,0.308939489857916,3
2010,1,11,0.308939489857916,3
2010,1,12,0.308939489857916,3
2010,1,13,0.308714054720415,3
2010,1,14,0.308714054720415,3
2010,1,15,0.308714054720415,3
2010,1,16,0.308504847760397,3
2010,1,17,0.308504847760397,3
2010,1,18,0.308504847760397,3
2010,1,19,0.308309039772287,3
2010,1,20,0.308309039772287,3
2010,1,21,0.308309039772287,3
2010,1,22,0.308124602786107,3
2010,1,23,0.308124602786107,3
2010,2,0,0.308124602786107,3
2010,2,1,0.307949913574263,3
2010,2,2,0.307949913574263,3
2010,2,3,0.307949913574263,3
2010,2,4,0.307783738672983,3
2010,2,5,0.307783738672983,3
2010,2,6,0.307783738672983,3
2010,2,7,0.307625021249357,3
2010,2,8,0.307625021249357,3
2010,2,9,0.307625021249357,3
2010,2,10,0.30747291532478,3
2010,2,11,0.30747291532478,3
2010,2,12,0.30747291532478,3
2010,2,13,0.307326755095169,3
2010,2,14,0.307326755095169,3
2010,2,15,0.307326755095169,3
2010,2,16,0.30718591393121,3
2010,2,17,0.30718591393121,3
2010,2,18,0.30718591393121,3
2010,2,19,0.307049930748168,3
2010,2,20,0.307049930748168,3
2010,2,21,0.307049930748168,3
2010,2,22,0.306918290295043,3
2010,2,23,0.306918290295043,3
2010,3,0,0.306918290295043,3
2010,3,1,0.306790696353828,3
2010,3,2,0.306790696353828,3
2010,3,3,0.306790696353828,3
2010,3,4,0.306666839883218,3
2010,3,5,0.306666839883218,3
2010,3,6,0.306666839883218,3
2010,3,7,0.306546427348494,3
2010,3,8,0.306546427348494,3
2010,3,9,0.306546427348494,3
2010,3,10,0.30642923436229,3
2010,3,11,0.30642923436229,3
2010,3,12,0.30642923436229,3
2010,3,13,0.30631502168143,3
2010,3,14,0.30631502168143,3
2010,3,15,0.30631502168143,3
2010,3,16,0.306203621225641,3
2010,3,17,0.306203621225641,3
